symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
VNT.AX,6.230000019073486,0.8989239276279006,0.08534812895624797,0.229248272262758,0.09876542067801375,74.28569871553833,70.5881981702122,51.85189466552379,-25.714301284461666,4.0,75.21229545369543,0.05066680908203125,1,1,1.0,1.0,1.2295560066777846,72.66802443991853,80.73575949367088,59.49572997153314,79.74783293932231,71.96819085487077,90.78525641025641,71.53081510934393,28.071570576540754,89.1653605015674,71.5742822552249,AU,Ventia Services Group Limited
MFF.AX,5.039999961853027,0.858859098850835,0.06436120926880319,0.14795513150903394,0.09061284176173823,95.83324227077567,65.15148231153034,105.98279312213965,-4.166757729224326,4.0,98.61108075692522,0.05066671371459961,1,1,1.0,1.0,1.2033042274205772,71.64969450101833,79.54905063291139,53.19235461569743,78.95981087470449,83.37972166998013,84.21474358974359,86.75944333996024,16.66003976143141,89.1653605015674,71.50335772077938,AU,MFF Capital Investments Limited
IS3.AX,0.2750000059604645,0.4034089814984625,-0.0068563070875261745,1.4999999627470975,0.5714286322496385,100.0,,155.55556880103174,-0.0,3.0,88.88888668130953,0.011666667461395264,1,1,1.0,0.0,0.9131406823892986,57.10794297352342,58.22784810126582,91.5006100040667,96.72970843183609,92.42544731610339,,95.06958250497017,7.614314115308152,73.31504702194357,71.49881255862717,AU,I Synergy Group Limited
TEL,220.75,1.0304014593171287,-0.016746740982284323,0.34265304272069685,0.05244721312753864,100.0,68.27106195759796,139.95396367953754,-0.0,4.0,100.0,2.7746897379557294,1,1,1.0,1.0,1.315704362843077,75.51934826883911,55.34018987341772,67.38511590077267,74.50748620961387,92.42544731610339,88.58173076923077,92.92246520874752,7.614314115308152,89.1653605015674,71.4957175737334,US,TE Connectivity plc
CUE.AX,0.14499999582767487,0.2542664738345826,0.005492181228645884,0.15561577816430217,0.09433952715525606,100.0,83.33332505491077,284.55293819167645,-0.0,4.0,100.0,0.0020000000794728598,1,1,1.0,1.0,0.8383322175944931,50.18329938900203,72.8243670886076,53.96502643350956,79.27501970055162,92.42544731610339,98.19711538461539,99.68190854870775,7.614314115308152,89.1653605015674,71.48131760866366,AU,Cue Energy Resources Limited
ADO.AX,0.02800000086426735,0.3160213481224192,0.6866227369524683,0.44444453642692494,1.5454546378171155,48.387099487724505,63.93442683019999,-8.871984758453888,-51.612900512275495,4.0,55.522971701305245,0.004133333389957746,1,1,1.0,1.0,0.8677687646236264,53.686354378818734,91.69303797468355,73.037820252135,99.25137903861308,53.87673956262425,82.53205128205127,53.75745526838966,46.163021868787276,89.1653605015674,71.46258001418558,AU,AnteoTech Limited
PAB.AX,0.041999999433755875,,0.000610436195831939,,0.07692304018451468,76.923059288567,78.94736635718003,42.18453510378191,-23.076940711433,4.0,78.02197214380804,0.0012666667501131693,1,1,1.0,1.0,,,69.50158227848101,,77.50197005516154,73.75745526838966,96.27403846153845,67.7534791252485,26.282306163021868,89.1653605015674,71.4623131219155,AU,Patrys Limited
DTL.AX,9.510000228881836,0.373600673209093,0.0002396780447940447,0.13077976961307458,0.36359015711299447,100.0,84.18362679859791,102.52527094662692,-0.0,4.0,90.54723818796207,0.13200016021728517,1,1,1.0,1.0,0.8971402827033425,55.84521384928717,68.75,51.44367629117528,93.3806146572104,92.42544731610339,98.5176282051282,85.56660039761431,7.614314115308152,89.1653605015674,71.41209503704381,AU,Data#3 Limited
LLM.AX,0.42500001192092896,2.1376699417527854,1.3665650390433177,2.2692309808449003,0.4166666501098215,0.0,50.0,-51.85185185185274,-100.0,3.0,16.666666666666668,0.0016666650772094727,0,1,1.0,1.0,2.0412226956707755,91.36456211812627,94.81803797468355,94.67263115087434,94.40504334121356,12.266401590457257,54.74759615384615,39.284294234592444,87.77335984095429,73.31504702194357,71.40521926963238,AU,LOYALMETAL FPO [LLM]
TXN,305.3699951171875,1.4266106021152178,1.5096495306522675,0.5601843459276072,0.5502656433674369,38.403224905577524,48.5284744704731,-17.412214065317194,-61.596775094422476,4.0,44.682809170616586,6.464666748046875,1,1,1.0,1.0,1.5753134832089364,83.5030549898167,95.25316455696202,77.63318422122815,96.53270291568164,48.34990059642147,49.27884615384615,51.17296222664016,51.689860834990064,89.1653605015674,71.39767077746154,US,Texas Instruments Incorporated
