symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score
V03.SI,17.8799991607666,3.398949341694821,2.364504883721697,0.20610094698553885,0.765147653739392,0.18831471664121469,57.89465758948216,75.43856420312235,54.34781557071451,3.371159234589977,-42.10534241051784,0.22133369445800782,4.0,1,1,1.0,1.0,0.9296845710126308,-0.04128688866023433,0,SG,65.85001118649191,Venture Corporation Limited,Technology,0.0028042197013176118,0.011541789256974237,52.47520452021785,0.8613213336060545,0.0076621987032436945,54.43651106086605
S58.SI,3.990000009536743,0.4341820848464866,0.8487381712712666,-0.10789717086210289,0.09485135884722884,0.08719344048786537,93.97590880574687,95.98393920383126,88.54167520379205,89.96968213331398,-6.024091194253135,0.06533331871032715,4.0,1,1,1.0,1.0,1.2742260651609223,-0.012376225937722696,0,SG,65.32839615827059,SATS Ltd.,Industrials,0.050000015685433,348.4523957868873,82.75863486436447,1.9565066203022603,0.10019293824079867,95.18242121049597
BUOU.SI,0.9850000143051147,1.6012557485783712,1.4290702310802772,-1.804286289449936e-07,0.26076371733672987,0.05257245116324283,75.00002483526767,80.55557487187484,80.00001589457446,32.64747810462843,-24.99997516473233,0.004999999205271403,4.0,1,1,1.0,1.0,0.9382953787337606,-0.03263580485905404,0,SG,63.85318499442807,Frasers Logistics & Commercial Trust,Real Estate,-0.005050500185316276,0.07750758902271357,40.0,0.783213186159762,0.011934063700549613,49.146355224475904
O5RU.SI,1.559999942779541,1.8659290805646067,1.5667937048235323,0.09994282696940594,0.2688076563921653,0.10157588434311338,33.333267106018674,38.88887785100312,59.999976158176196,-66.66693157575037,-66.66673289398133,0.006933347384134928,4.0,1,1,1.0,1.0,1.0695966575606621,-0.025000050291418274,0,SG,63.81857152630132,AIMS APAC REIT,Real Estate,-0.01265829088137238,-0.3826936291967694,0.0,0.7997663210165036,0.001995871560489082,29.113607343156172
544.SI,1.3799999952316284,5.101343108829905,3.2503500179073472,1.2566384757669735,2.5361441966089378,0.10669756728384083,0.0,15.27777915751488,35.06493808085483,-174.21523342232592,-100.0,0.06200001239776611,2.0,0,0,1.0,1.0,1.2370864814789608,-0.2247190913412398,0,SG,61.6794973510858,CSE Global Limited,Technology,-0.1686746849517443,-0.6910214511643696,8.823552098643546,0.9454348452595788,-0.12288565054210498,13.560999289849056
E28.SI,2.9200000762939453,3.592829518753827,2.4653909506107943,5.947250257714534,1.5556585378154462,0.453060738296877,22.916693571539977,35.27778622176958,42.261905353220655,-115.72826980690647,-77.08330642846002,0.12733333905537922,3.0,0,1,1.0,1.0,0.9113282355379247,-0.1436950138426103,0,SG,61.07822073374162,Frencken Group Limited,Technology,-0.058064462540671546,-0.02004855005233631,33.92858511331269,0.9697776713845417,-0.027441080278653107,34.28122162631651
EB5.SI,2.609999895095825,4.5220081576612685,2.948891531942569,1.8570144624560552,1.6996387679809257,0.1086681054432137,0.0,3.466663360595722,6.711402952518057,-86.93054883933041,-100.0,0.10533334414164225,1.0,0,0,0.0,1.0,1.1865398254974169,-0.3307692740325616,0,SG,60.13200640286957,First Resources Limited,Consumer Defensive,-0.02247197733469819,-0.5146785058448636,38.46150319251659,0.8487262733074277,-0.11339322752916947,24.77791785243168
NTDU.SI,0.9800000190734863,,,0.001234221036062767,,0.08030352916486772,100.0,67.44789059450164,52.318693756867965,123.6872967235365,-0.0,0.010263256231943766,4.0,1,1,1.0,1.0,0.912390568728797,,0,SG,59.962825425889555,NTT DC REIT USD,Real Estate,0.015544088815740986,0.018371642203980187,61.53847564604442,1.0791670006889984,0.019636636794075013,68.06812237655205
558.SI,2.5299999713897705,2.919291277257126,2.1149135314400818,10.001847669738057,1.52404017821011,0.7017261434596909,0.0,3.1249976716930874,33.6842020726871,-178.94750711334603,-100.0,0.07066663106282552,3.0,0,1,1.0,1.0,0.9635908912440903,-0.14237290491697496,0,SG,59.73016652593755,UMS Integration Limited,Technology,-0.05597018344440996,-0.22670621579534983,33.33331567269036,0.7328156664175262,-0.01986048564029086,25.345719116849487
AVP.SI,13.869999885559082,,,-0.027748908595957925,,-0.012108267575202225,52.036180935748675,62.02918559601867,65.36697879823876,59.29900540940291,-47.963819064251325,0.29933325449625653,3.0,1,1,1.0,0.0,1.1259209172290068,,0,SG,59.634472195863225,"AvePoint, Inc.",Technology,0.07352939656774682,3.053373527032182,65.27331051669836,2.2954838621612215,0.030026354907222608,87.05089365715328
C6L.SI,6.96999979019165,-0.32950622246374617,0.6346760703801417,-0.005108575389512062,-0.050411828853449414,0.043413169057693324,87.4999441206755,95.83331470689183,83.13245882690208,111.41130640224631,-12.500055879324501,0.06533342997233073,4.0,1,1,1.0,1.0,1.072708426080013,-0.0292479168757257,0,SG,59.54180443269153,Singapore Airlines Limited,Industrials,0.03874809993540307,5.189932596452769,80.95231067035269,2.3198000537851287,0.04383374358364667,90.56418614835695
NIO.SI,5.650000095367432,1.1316444960298373,1.1847067641433486,0.5109767545592977,0.6318681005578799,0.18200833627033752,38.095251611028104,50.362330887773886,38.805971211488504,-4.5751536211788615,-61.904748388971896,0.18733332951863607,1.0,0,0,1.0,0.0,1.0928542540924844,-0.27564103112731764,0,SG,59.31817186922217,NIO Inc.,Consumer Cyclical,0.0017730902692498773,8.727828700372285,50.3448355240441,1.302426998958466,-0.026552394766617637,63.08833287794215
S61.SI,3.5199999809265137,2.6760600766166713,1.9883475278931573,0.38098385186797584,0.48085801024629093,-0.004009274267456231,78.57142857142857,61.904761904761905,57.49999999999999,65.42056074766347,-21.428571428571427,0.02733330726623535,2.0,0,0,1.0,1.0,0.6659675960194095,-0.061470221666431235,0,SG,59.023073368868985,SBS Transit Ltd,Industrials,0.005714280264718097,1.768728179111252e-05,56.25,0.6270398789581757,-7.938142317609476e-05,47.90252708304191
S63.SI,10.890000343322754,1.509296803439505,1.3812191488754832,0.27427887478938706,0.3922827984230828,0.018620363106848448,22.019827345466908,59.04140231757568,63.03091327661451,-109.90683059021171,-77.98017265453309,0.15241330464680988,2.0,0,0,1.0,1.0,1.0497588017533468,-0.0430579759394174,0,SG,58.84817621596153,Singapore Technologies Engineering Ltd,Industrials,-0.013586922015269343,-0.05407561060511396,42.85716880743611,1.963966011501089,-0.010258355108572093,52.66394499244959
C09.SI,8.359999656677246,2.5175335354191617,1.9058578196540226,-0.20714385724216156,0.6612795045054682,-0.07776873371108006,70.27022498988332,73.42340832996113,64.70585760362576,36.24586779601453,-29.729775010116683,0.11333341598510742,3.0,1,1,0.0,1.0,1.044915991356589,-0.13863595451386812,0,SG,58.56057775222395,City Developments Limited,Real Estate,-0.0011947704920629576,0.14074192144984007,48.8371835134224,0.9484096586615107,0.008859163819253446,57.365901651155355
TS0U.SI,0.35499998927116394,1.7265381637126294,1.4942612697155255,-0.0034153577086048,0.3925445448504803,-0.04054058190241916,100.0,33.33333333333332,50.0,93.333333333334,-0.0,0.002666664123535156,1.0,0,0,0.0,1.0,1.1519593440196751,-0.05333336194356286,0,SG,58.36180688010139,OUE Real Estate Investment Trust,Real Estate,0.014285700905079413,0.0793269018533489,66.66666666666666,1.6231491249889212,0.002473946213053413,72.06746531213373
CJLU.SI,0.9850000143051147,2.256234678081044,1.769890262788035,0.08342515587609331,0.19393546315927335,0.032814195843958505,12.280970821670948,61.01376480963154,43.774663007773526,-53.27937837812112,-87.71902917832905,0.00408634344736735,3.0,0,1,1.0,1.0,1.095920119033681,-0.014999985694885254,0,SG,57.21071182947892,NetLink NBN Trust,Communication Services,-0.010050241623450806,0.03401814540158356,25.000000000000014,2.419834090830582,-0.004032926975892082,55.005926857184555
5WJ.SI,0.8849999904632568,6.330019620579131,3.8896951156357766,0.5032185171491715,3.5410629745325357,0.17433657120462964,9.09089923890297,5.071122196312977,17.948726570031766,-103.70373931568382,-90.90910076109702,0.021666669845581056,2.0,0,0,1.0,1.0,0.9757943427298266,-0.24358972399584256,0,SG,57.19189805047623,MoneyMax Financial Services Ltd.,Consumer Cyclical,-0.01117317394007622,-0.5457181082730358,42.85715502134696,0.2919497236953775,-0.047675535805767666,23.625634393253414
AP4.SI,0.8700000047683716,0.3859715935579343,0.831043726059297,0.2441796133997333,0.13912728376671013,0.23214363195653354,0.0,7.407397595946904,39.99999403953517,-138.46154598559647,-100.0,0.01499999761581421,3.0,0,1,1.0,1.0,1.4972895384141096,-0.10309280504365892,0,SG,56.04203557519374,Riverstone Holdings Limited,Healthcare,-0.05945946642567057,-0.7730291277721089,21.052618370157518,0.5366942075428556,-0.015886854277004314,15.429998897522722
T82U.SI,1.4500000476837158,2.0853369821243146,1.680963191196616,0.023723471124294983,0.4096175576581391,0.08011722665871956,60.000095367295216,40.00006357819683,52.94116822082568,-25.92579837696276,-39.999904632704784,0.012000020345052083,2.0,0,0,1.0,1.0,0.8468103789452854,-0.05228420997271033,0,SG,55.44214728089374,Suntec Real Estate Investment Trust,Real Estate,-0.006849308357518069,-0.2219561020991394,42.85716718550964,0.9258053359254113,-0.005820714022643614,42.59253805780732
H22.SI,3.0299999713897705,3.3734737472417087,2.351248590246918,0.004495397385879164,1.6022431763813785,0.06667066742765049,0.0,0.0,27.586213983903463,-175.37153557847682,-100.0,0.09800001780192057,1.0,0,0,0.0,1.0,1.2660144306237846,-0.2150258928142924,0,SG,55.267599757820925,Hong Leong Asia Ltd.,Consumer Cyclical,-0.09821426607414918,-0.8502742400765847,9.756138692048339,0.6448391479297837,-0.07920659388987239,6.449482000055842
G07.SI,15.8100004196167,-0.7112515564229387,0.5636187134603111,0.029455878282719353,-0.3644093747376882,0.009470137976858917,94.73721195207526,94.3240806923168,68.75004967058467,91.88314576094201,-5.26278804792475,0.0339999516805013,4.0,1,1,1.0,1.0,1.0559413791217804,-0.3640070929876221,0,SG,55.183778772065445,Great Eastern Holdings Limited,Financial Services,0.0063653966407959395,0.01662590501746444,81.25014901175405,1.0112079701120797,0.004379826154696342,65.87298882978914
P52.SI,1.5,2.9668911816105625,2.1396822685402848,1.1849290572489104,1.1155340387334323,0.05776693691485324,14.999991059300086,7.564097232601125,25.806441689127382,-42.98245944254743,-85.00000894069991,0.025999991099039714,2.0,0,0,1.0,1.0,0.8739855378504247,-0.13294798643797956,0,SG,55.141073397819056,Pan-United Corporation Ltd,Basic Materials,0.020408143405366452,-0.14771235198646757,66.66666666666666,1.1064494457507559,-0.02349216885756733,56.28500706840272
J69U.SI,2.2699999809265137,0.7204485408770008,0.9715716700198024,0.0010620069913659363,0.08298236941120196,0.01793720247125674,100.0,94.44444444444444,61.11111111111111,83.64779874213892,-0.0,0.012666654586791993,3.0,1,1,1.0,0.0,0.8476097902885613,-0.04986244512374749,0,SG,54.99723255532191,Frasers Centrepoint Trust,Real Estate,0.013392844313413477,0.010961528379068509,71.42857142857143,1.2388474250159045,0.004127902403429307,69.43854139478053
HJDD.SI,1.8899999856948853,,,0.4533000545190648,,0.22287375779285146,19.99999046325229,18.095229710036346,32.07547254688019,-67.29366666954414,-80.00000953674771,0.03799998760223389,1.0,0,0,1.0,0.0,1.2444007818544611,,0,SG,54.23619632780758,h JD HK SDR 10to1,Consumer Cyclical,0.010695176938778195,-0.24030960753160874,53.84615031925166,1.3446096697699954,-0.024474050732095076,53.904711108586035
E5H.SI,0.2800000011920929,1.3434293435503952,1.2949095740291354,0.017242463648993168,0.41858549749412965,-0.007486392506825368,27.272751902742574,27.894346325815476,26.31579607807707,19.444459621553733,-72.72724809725743,0.0066666682561238606,0.0,0,0,0.0,0.0,1.4068976258379167,-0.18840579084177222,0,SG,53.87348960894859,Golden Agri-Resources Ltd,Consumer Defensive,0.03703700024404788,2.732683548105671,75.0,0.8187019080059567,-0.026634370961969522,62.25331069620121
OV8.SI,3.0199999809265137,3.37550618626042,2.3523061753074446,0.3973866685404656,0.6920876755271395,0.17509729936681784,0.0,28.57142857142857,43.99999999999999,-146.12794612794545,-100.0,0.016666650772094727,2.0,0,0,1.0,1.0,0.7603177230411695,-0.053291559010839484,0,SG,53.73943526588617,Sheng Siong Group Ltd,Consumer Defensive,-0.003300326916726104,-0.1881228480199191,45.45454545454546,0.7315520241289127,-0.011331719279329522,37.519691732814145
U10.SI,3.75,3.6058676970847197,2.4721754014564428,1.4113417475947765,1.1981717534515202,0.2296042380219312,0.0,8.333343267438423,32.09877706049471,-141.7224722948014,-100.0,0.06400003433227539,2.0,0,0,1.0,1.0,0.577214428475594,-0.12790701542756655,0,SG,53.7078018399969,UOB-Kay Hian Holdings Limited,Financial Services,-0.010554079750826784,-0.2712339934488995,45.454555306540904,0.5589594325473025,-0.03559858544328609,28.930851592621263
BVA.SI,0.2549999952316284,-0.03510344335010398,0.7030303807322882,1.5675413861687257,-0.015956330292998255,0.41666658388244104,33.33330021964311,61.11108351636926,52.1739119167359,-29.166682188719232,-66.6666997803569,0.00899999737739563,4.0,1,1,1.0,1.0,0.7853955083754065,-0.08928573519295568,0,SG,53.52158078713668,Top Glove Corporation Bhd.,Healthcare,0.0,0.07324464795080934,50.0,0.5982138172048653,0.0004812172837673767,46.880515193512075
F9D.SI,2.0199999809265137,2.823623722356739,2.065132664261177,0.11823987122696682,1.137237222549762,-0.03809520349480777,0.0,0.0,26.744184112342808,-115.6218915882536,-100.0,0.06533333460489908,1.0,0,0,0.0,1.0,1.1707289454455332,-0.21400776910616504,0,SG,53.46934886327227,Boustead Singapore Limited,Industrials,-0.0733945325371903,-0.8217025500841918,5.55554819696016,1.2965376503568593,-0.09946857911337581,21.64592055394089
A7RU.SI,0.5099999904632568,2.4850433386359754,1.888951459160495,0.001652695311209175,0.45532826631883827,-0.01923075159625831,0.0,26.666603088469856,41.666683223495326,-94.553317019069,-100.0,0.005000007152557373,1.0,0,0,0.0,1.0,1.161129256896628,-0.09734514581353326,0,SG,53.2844417310363,Keppel Infrastructure Trust,Basic Materials,-0.03773581510593205,-0.1232428055727006,0.0,1.2239533601801948,-0.026463366351294648,33.15364134446294
G13.SI,0.6150000095367432,0.16533785199970377,0.7586600243597792,-0.22751777793992795,0.03470883605390718,-0.06918209716999635,100.0,100.0,74.99992549434502,129.62953347744423,-0.0,0.0030000050862630206,0.0,0,0,0.0,0.0,1.541425692639397,-0.2185725777880171,0,SG,52.979785192739044,Genting Singapore Limited,Consumer Cyclical,0.0336134117055904,2.9502148546949747,,0.8310872662115149,-0.001477870521441882,61.66808603091835
H02.SI,15.489999771118164,2.3173427764708925,1.8016880246590052,0.004574778338350083,0.5155381300035782,0.02829194669006574,5.5999755859375,12.081270460584369,26.086964033350966,-105.27769463812068,-94.4000244140625,0.19666671752929688,0.0,0,0,0.0,0.0,1.3039543922082788,-0.1417760852126263,0,SG,51.89425782050991,Haw Par Corporation Limited,Healthcare,-0.027620874176295995,-0.711090965592926,34.285712339442284,2.881873670837131,-0.04842169628441795,37.23544446387632
F03.SI,2.369999885559082,1.8517358331215723,1.5594082106867302,0.03594298492363738,0.7263397528393949,-0.0017933677627006706,0.0,10.769279299502754,33.51200080078206,-258.4657469082492,-100.0,0.04199992815653483,1.0,0,0,0.0,1.0,1.181111325561481,-0.13027524091651432,0,SG,51.88678538792125,Food Empire Holdings Limited,Consumer Defensive,-0.0825805765681823,-0.14658318098915932,0.0,0.5468293171405166,-0.05690254828249541,11.917256140106202
HMN.SI,0.8949999809265137,0.7449960304177987,0.9837806102741345,-0.12855007557385797,0.09793232945264285,-0.037634436512754,75.0,41.666666666666664,63.63636363636363,34.14634146341478,-25.0,0.0039999961853027345,1.0,1,0,0.0,0.0,1.0749121141095077,-0.09137059093556776,0,SG,51.10041656198611,CapitaLand Ascott Trust,Real Estate,0.0,-0.07746646808332004,50.0,1.2257698930686243,0.0022257439707424886,56.176764265771205
P8Z.SI,1.5,3.3389864067497634,2.3333030107014725,0.5026363339275634,1.518911985249337,0.1363635912086043,0.0,11.66667610406933,16.666669978035685,-127.68519960803988,-100.0,0.041333333651224775,1.0,0,0,0.0,1.0,0.766113848634588,-0.30875578467177345,0,SG,50.50995756136157,Bumitama Agri Ltd.,Consumer Defensive,-0.013157882353605488,-0.4496071934109068,44.44445180303983,0.9818169686050779,-0.1091580435077093,32.92662426828916
BS6.SI,3.5399999618530273,2.7833717409476044,2.0441874384497485,0.17218999387820466,0.885539053018213,-0.12041595875008593,16.666650109821553,5.555550036607213,22.7847963738634,-98.96241540083723,-83.33334989017844,0.053333314259847005,1.0,0,0,0.0,1.0,1.0830275276429875,-0.1751456094073549,0,SG,50.13159257900719,Yangzijiang Shipbuilding (Holdings) Ltd.,Industrials,-0.0274725659805386,-0.8006766005790014,30.769202554013276,1.3088893612769796,-0.051636392980856094,32.49269753501176
Z25.SI,0.675000011920929,1.4367784485966604,1.3434840296469923,5.783417434539261e-10,0.5510204056462937,0.06933598858581358,18.18179847780594,6.06059949260199,31.02320258286302,-76.15061670720866,-81.81820152219406,0.015940630435943605,1.0,0,1,0.0,0.0,0.9844091339771998,-0.16539634387882662,0,SG,49.44837146415586,Yanlord Land Group Limited,Real Estate,-0.007352934086817808,-0.24412460851616968,46.15384615384615,0.5605511278978956,-0.026719322085521413,31.10624762436057
BN4.SI,10.59000015258789,2.77450127649721,2.0395716686301886,-0.07701526928152905,0.6267656278940867,-0.11719830455061342,42.85720773293491,56.74607139234911,49.7674364963685,-28.943954265866886,-57.14279226706509,0.14999993642171225,1.0,0,0,0.0,1.0,1.0035590902092004,-0.1808780015418444,0,SG,49.30339007187121,Keppel Ltd.,Industrials,-0.012126876045027268,-0.23784479038518103,38.98302619051852,1.358193788041774,-0.01985491274059248,45.672249179126716
G92.SI,1.840000033378601,4.293168162034699,2.8298140302820634,0.1813439721937266,1.6190477747785046,0.002399127632459974,16.000032424926758,9.333356221516908,26.666671964858153,-93.33330820965477,-83.99996757507324,0.033333325386047365,1.0,0,0,0.0,1.0,0.8050373424562286,-0.17346037503544987,0,SG,49.269661791392615,China Aviation Oil (Singapore) Corporation Ltd,Energy,-0.02127657550770312,-0.7383992397091906,40.90910076109704,1.1093870145578644,-0.05376607555043511,33.26132688905036
