symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,weekly_rank_ret_1w,weekly_rank_weekly_exp_slope,weekly_rank_weekly_rsi,weekly_rank_vol_surge,weekly_rank_price_vs_ema20,weekly_score,market,rank_change,weekly_rank_change,name,sector
MGM,47.5099983215332,0.5360948181477082,0.3583130047703228,0.2179609937767648,0.33567609584338487,78.32310359855754,77.67856802974663,73.34174510734287,-21.67689640144246,4.0,81.09520396888053,1.2799997965494792,1,1,1,1,1.2468181169255208,-0.06273427483385674,0.08793222609564011,0.2443225145355887,68.82352875178253,1.9533132004667517,0.1114243999435387,0.9234312370640034,54.49101796407185,81.87250996015936,64.07185628742515,91.23505976095618,64.34262948207171,94.82071713147411,69.32270916334662,35.85657370517929,82.17131474103586,91.83266932270917,73.00170575184293,99.20318725099602,98.80478087649402,76.36363636363637,98.40637450199203,99.20318725099602,94.39623324882288,US,,,MGM Resorts International,Consumer Cyclical
HPE,49.20000076293945,1.4702510237549127,4.916029647404577,0.7146033736099788,1.343457195266856,70.46323843281942,74.63280333405433,64.25651103905108,-29.536761567180573,4.0,85.25286511617803,2.247333780924479,1,1,1,1,1.5573636137102338,-0.12377561129248194,0.1431226699902275,0.4797109371483569,65.3539367539971,3.910126753592443,0.19196443336380753,1.356425925390703,82.03592814371258,98.00796812749005,90.21956087824351,99.20318725099602,56.97211155378486,91.63346613545816,65.93625498007968,43.22709163346614,82.17131474103586,100.0,80.94068834442669,99.800796812749,100.0,69.6969696969697,100.0,100.0,93.89955330194374,US,,,Hewlett Packard Enterprise Company,Technology
ODFL,242.57000732421875,0.6400251727545858,0.22753318348629306,0.24688047311257488,0.2521394069356899,92.91690587663324,89.80131218630011,126.64328211421049,-7.083094123366762,4.0,97.6389686255444,3.6124165852864585,1,1,1,1,0.9296650416197391,-0.012015301795810007,0.07873635638794174,0.16839722423450734,87.50268264618805,1.1310001353937968,0.10091232977917208,0.9670823394037795,57.684630738522955,78.28685258964143,67.46506986027944,88.04780876494024,78.28685258964143,100.0,84.86055776892431,21.91235059760956,82.17131474103586,19.9203187250996,67.86357563756948,98.40637450199203,98.40637450199203,94.94949494949495,77.68924302788844,98.60557768924303,93.6114129341221,US,,,"Old Dominion Freight Line, Inc.",Industrials
DE,583.4400024414062,0.507956014949378,-0.009092711623694566,0.15153892471368668,-0.007839650642947449,86.73160320817051,59.49889466002747,94.13579914239342,-13.268396791829495,4.0,95.57720106939014,8.437333170572916,1,1,1,1,1.1954890478616884,-0.11674672458014179,0.07610020716920496,0.13406721036122757,85.64271448245609,1.504666648419752,0.032447022971109574,0.912282534308936,52.8942115768463,42.62948207171315,55.489021956087825,45.61752988047809,73.90438247011953,57.171314741035864,77.29083665338645,26.294820717131472,82.17131474103586,85.85657370517929,59.93194885130138,97.80876494023904,97.21115537848605,93.93939393939394,94.62151394422311,78.88446215139442,92.49305807074731,US,,,Deere & Company,Industrials
URI,1067.77001953125,0.8614838550139556,0.21561150661321196,0.3588582110698777,0.32161006017536264,89.26753147392516,74.06119491796234,135.31689741338755,-10.732468526074841,4.0,96.42251049130839,15.558003743489584,1,1,1,1,0.9307290901073056,-0.015535372445459106,0.07241358869769177,0.1328306629766581,82.2451003995674,1.131732511235449,0.0848358215301015,1.0701162561286535,65.46906187624751,78.08764940239044,76.44710578842316,90.43824701195219,75.2988047808765,90.83665338645417,87.84860557768924,24.900398406374503,82.17131474103586,20.318725099601593,69.18165660710453,97.60956175298804,97.01195219123507,90.7070707070707,77.88844621513944,98.40637450199203,92.32468107368506,US,,,"United Rentals, Inc.",Industrials
MAA,137.5399932861328,-0.4803225896260505,-0.0009144764283066176,-0.08990130597066603,0.04846788511895128,100.0,81.27971215695483,214.9729573521893,-0.0,4.0,100.0,1.3620010375976563,1,1,1,1,0.9484758205534282,-0.07036508645188522,0.06562319269602113,0.017411268648815,90.91784277388814,1.337635458815869,0.051526643920736914,0.6406356848029183,16.966067864271455,49.40239043824701,22.55489021956088,60.3585657370518,91.73306772908366,97.41035856573706,98.80478087649402,8.46613545816733,82.17131474103586,24.50199203187251,55.236956366152164,96.61354581673307,78.28685258964143,96.96969696969697,90.83665338645417,92.23107569721115,90.98756489194736,US,,,"Mid-America Apartment Communities, Inc.",Real Estate
MDT,81.66999816894531,-0.3600944233598338,-0.5370651961487759,-0.07542795636229926,-0.09420453877172486,96.82148989571607,66.29277851664662,146.278758299429,-3.1785101042839328,2.0,94.4731307873783,1.1840006510416667,1,1,0,0,1.188636838060407,-0.21269840942962936,0.10648964734231203,0.00655226265861637,94.4569587063878,1.6007798930027166,0.04693128695441162,0.664714625471309,20.55888223552894,3.7848605577689245,25.948103792415168,22.50996015936255,80.47808764940238,74.9003984063745,89.8406374501992,19.721115537848604,43.72509960159363,85.0597609561753,46.65269063466692,99.60159362549801,70.7171314741036,98.38383838383838,95.61752988047809,90.2390438247012,90.91182743772386,US,,,Medtronic plc,Healthcare
COO,67.33999633789062,-0.45962936383751846,-0.5755513484791568,-0.141472318792502,-0.12031360348398701,100.0,75.31107167339172,318.0569542858058,-0.0,2.0,66.86508409561125,1.0693326314290366,1,1,0,0,1.2512517672596029,-0.20137575211561431,0.10014699142468997,0.0026053924957804776,82.02718043812054,2.0911336238332505,0.08464998035272031,0.6446549944644276,18.163672654690618,2.3904382470119523,16.56686626746507,17.52988047808765,91.73306772908366,92.23107569721115,100.0,8.46613545816733,43.72509960159363,92.23107569721115,48.30373118305222,99.40239043824701,66.13545816733067,90.5050505050505,98.80478087649402,98.20717131474103,90.61097026037264,US,,,"The Cooper Companies, Inc.",Healthcare
AXON,486.1199951171875,-0.8252847223326946,-0.08396421826395441,-0.4585087744425924,-0.1531158222908413,78.82719943651057,72.87156132903877,81.72545427065496,-21.172800563489435,3.0,90.19483779247071,13.980668131510416,1,1,1,0,1.042673014972814,-0.4418636560744478,0.0833481765794728,0.3440315210582372,67.18118116265697,1.0705793610984542,0.11076418700036794,0.5803194189916797,10.778443113772456,26.89243027888446,2.9940119760479043,12.151394422310757,65.33864541832669,89.64143426294821,72.90836653386454,34.8605577689243,57.96812749003985,52.98804780876494,42.65214590738841,99.00398406374502,99.60159362549801,73.73737373737373,68.52589641434263,98.80478087649402,87.93472574349069,US,,,"Axon Enterprise, Inc.",Industrials
BAC,53.83000183105469,0.9999043743269052,1.6849862935294318e-05,0.21533264388665585,0.11245250901927561,98.2669748971402,78.32582395056772,174.25228200687394,-1.7330251028598,4.0,98.43832052087907,0.5133527119954427,1,1,1,1,1.1043453265423449,-0.04950949876743216,0.04863743832817402,0.029390828863852372,92.24630272235304,1.1777477354094035,0.03935671572017929,1.1352168974551826,70.05988023952095,55.57768924302788,63.47305389221557,75.2988047808765,81.47410358565737,95.4183266932271,94.02390438247012,18.725099601593627,82.17131474103586,70.5179282868526,70.67401054464776,91.03585657370517,82.86852589641434,97.37373737373738,81.47410358565737,86.45418326693228,87.8412813392893,US,,,Bank of America Corporation,Financial Services
HUM,350.0799865722656,0.2127094520392088,3.474321252908965,0.10504390151638687,0.9640410986755323,100.0,74.2659753652211,166.50599169669337,-0.0,4.0,99.04798558640141,6.42733154296875,1,1,1,1,0.9604196924868718,0.0,0.14622477631151787,0.14488722505552834,87.51680467608378,0.9437526862104257,0.14543709594051646,0.8097105407334398,42.51497005988024,97.41035856573706,49.30139720558882,98.20717131474103,91.73306772908366,91.23505976095618,92.43027888446214,8.46613545816733,82.17131474103586,28.087649402390436,68.15574031220426,100.0,98.00796812749005,95.15151515151516,45.41832669322709,99.60159362549801,87.63588071954607,US,,,Humana Inc.,Healthcare
HST,24.6200008392334,2.0029189757873103,0.6271780997407109,0.48847164706047264,0.29394046958275744,100.0,86.32286516080308,146.64115293589603,-0.0,4.0,100.0,0.3080003102620443,1,1,1,1,0.9996369894000905,0.0,0.07136646343194286,0.06876774076596097,,1.0288050983629227,0.0761899602706051,1.6069453242740295,89.02195608782435,86.65338645418326,84.4311377245509,90.0398406374502,91.73306772908366,99.60159362549801,90.0398406374502,8.46613545816733,82.17131474103586,39.04382470119522,76.1202097796439,97.01195219123507,92.82868525896414,,62.54980079681275,97.60956175298804,87.5,US,,,"Host Hotels & Resorts, Inc.",Real Estate
CTAS,179.85000610351562,-1.252715900734573,-0.2517622150050214,-0.24553453565559002,-0.11429189979471133,98.91088570418513,70.75542016576102,197.59905164201325,-1.089114295814864,2.0,99.63696190139505,2.040665690104167,1,1,0,0,0.9896485344059899,-0.20250909577326737,0.0501577243501361,0.034699306026692724,98.75141373081179,1.1152696406550644,0.038544543734205794,0.519692619372426,3.592814371257485,16.334661354581673,11.57684630738523,18.725099601593627,82.07171314741036,84.4621513944223,97.60956175298804,18.127490039840637,43.72509960159363,35.85657370517929,41.20820112762523,91.63346613545816,84.4621513944223,100.0,74.7011952191235,85.65737051792829,87.29083665338646,US,,,Cintas Corporation,Industrials
CPB,21.68000030517578,-1.176996060035454,-0.43868550688649816,-0.34060481175153745,-0.1447867535350471,100.0,73.92547794336656,140.94945348055245,-0.0,2.0,96.3963731757051,0.24000027974446614,1,1,0,0,0.981839046914765,-0.3342857233218841,0.02700140589028277,0.05454539032306281,85.18510669360498,1.3917405031062227,0.04000350131486696,0.5294920415954383,4.590818363273453,7.768924302788845,7.18562874251497,13.147410358565736,91.73306772908366,90.63745019920319,89.2430278884462,8.46613545816733,43.72509960159363,33.86454183266932,39.03621044763064,73.50597609561753,89.2430278884462,93.73737373737374,92.62948207171314,87.25099601593625,87.27337116181738,US,,,The Campbell's Company,Consumer Defensive
PCAR,116.68000030517578,0.9905988645077404,-0.10975603208208064,0.2609445361086433,-0.028128976122579585,84.0779054392406,63.29430819419477,154.57000939727737,-15.922094560759408,2.0,94.69263514641352,1.74666748046875,1,0,0,1,1.0136047001554884,-0.09605784149444552,0.057171309246788704,0.038137062333691366,78.97152393135926,1.3652961201751659,0.026293150534430598,1.1308404172909352,69.061876247505,24.50199203187251,68.26347305389223,39.6414342629482,71.31474103585657,67.13147410358566,91.83266932270917,28.884462151394423,43.72509960159363,43.42629482071713,54.77835166320746,95.0199203187251,85.65737051792829,88.08080808080808,92.03187250996015,73.10756972111554,86.77950822970743,US,,,PACCAR Inc,Industrials
UNH,399.4700012207031,0.7097625910580111,1.7904637267040644,0.2850392003755531,0.40524843907005503,100.0,54.28353047243604,169.10405203626877,-0.0,4.0,66.8766150535922,4.72266845703125,1,1,1,1,0.9058251091018177,-0.004212788976913351,0.05037996314876625,0.005198863197732281,87.1605984665449,1.2411045884294156,0.047841533061280694,0.9987616686059508,60.47904191616767,94.82071713147411,70.05988023952095,93.22709163346613,91.73306772908366,41.832669322709165,93.22709163346613,8.46613545816733,82.17131474103586,16.135458167330675,65.21524679724216,91.83266932270917,69.7211155378486,94.74747474747474,85.65737051792829,90.43824701195219,86.4793754275826,US,,,UnitedHealth Group Incorporated,Healthcare
INCY,102.37999725341797,1.3760409394929556,-0.011805396605848385,0.45404520745452226,0.06712523085398958,100.0,69.15988601811453,225.4934671243359,-0.0,4.0,100.0,1.384666951497396,1,1,1,1,1.0486283771149172,-0.07407074671258795,0.058300594523381655,0.0059709688808268265,69.26229380049132,1.620467339686134,0.049113603339666634,1.3121179215245018,78.64271457085829,40.63745019920319,82.03592814371258,64.9402390438247,91.73306772908366,81.07569721115537,99.20318725099602,8.46613545816733,82.17131474103586,55.37848605577689,68.42842204038138,95.2191235059761,70.5179282868526,76.96969696969697,95.81673306772909,90.83665338645417,85.87202704334179,US,,,Incyte Corporation,Healthcare
FAST,46.790000915527344,0.3838957323985014,-0.008353475367081833,0.09552782799112336,0.012469359427127014,89.80719495829581,74.89423496490102,150.93761821591073,-10.192805041704192,4.0,96.60239831943193,0.520666758219401,1,1,1,1,0.9393264933393977,-0.05645049685954495,0.05859728750863602,0.04617776057529881,84.53337049699961,1.0278934295345674,0.04138588290454415,0.866176948877572,48.70259481037924,43.02788844621514,47.1057884231537,51.39442231075697,75.89641434262948,92.03187250996015,90.83665338645417,24.302788844621514,82.17131474103586,22.50996015936255,57.79796979745688,95.4183266932271,87.45019920318725,92.72727272727272,62.35059760956175,88.04780876494024,85.19884099963781,US,,,Fastenal Company,Industrials
ELV,415.5299987792969,-0.025382392088955874,0.3989629252048447,-0.009794810966428424,0.443486578766783,100.0,62.88195587836045,201.87717391243515,-0.0,4.0,74.36413115898131,6.181331380208333,1,1,1,1,1.0348925954542985,0.0,0.05681730511756777,0.02268918839805332,72.52015482746803,1.1118001916896882,0.06330120274514695,0.7423980121866728,33.93213572854291,82.86852589641434,33.73253493013972,94.22310756972112,91.73306772908366,65.93625498007968,98.20717131474103,8.46613545816733,82.17131474103586,50.79681274900398,64.20670610969296,94.62151394422311,80.47808764940238,81.01010101010101,74.30278884462152,95.0199203187251,85.08648235341464,US,,,"Elevance Health, Inc.",Healthcare
FDS,255.6199951171875,-1.161463743354705,0.07038387758175182,-0.4746091348904995,0.13723484785999562,69.53851853863848,75.6656844037369,75.7583300373298,-30.461481461361522,3.0,72.88362590817188,6.567762247721354,1,1,1,0,0.9497493115484092,-0.4226479095983825,0.04134922331042179,0.09672781219328733,61.28529421944018,1.1941772093770808,0.07221600865835143,0.5315480410170376,5.588822355289421,69.52191235059762,2.19560878243513,76.89243027888446,56.17529880478087,92.82868525896414,70.5179282868526,44.02390438247012,57.96812749003985,25.099601593625497,50.08123195839397,85.0597609561753,96.21513944223108,64.64646464646465,82.47011952191235,96.81274900398407,85.04084671415349,US,,,FactSet Research Systems Inc.,Financial Services
FTV,61.279998779296875,0.5072446001625042,0.06631721928746868,0.1300471164122865,0.06895029737491987,94.18952859914303,64.91841077292577,127.47908648303707,-5.810471400856965,4.0,98.06317619971433,0.585332743326823,1,1,1,1,1.0527368202546754,-0.01177228772771688,0.05075444272910978,0.01211478121584867,94.31131090659485,1.307634058000772,0.02352467223554333,0.9120041569829784,52.69461077844312,68.92430278884463,52.69461077844312,65.93625498007968,79.08366533864542,70.91633466135458,85.0597609561753,21.115537848605577,82.17131474103586,56.573705179282875,63.517009805091014,92.03187250996015,74.7011952191235,98.18181818181819,90.0398406374502,69.7211155378486,84.93516841724013,US,,,Fortive Corporation,Technology
C,132.47000122070312,2.5608845799935405,0.30270800508498047,0.7218811437752424,0.24938175308116084,82.34523077170509,65.82721967642183,111.53842543285444,-17.654769228294914,4.0,90.18829032227076,1.9993331909179688,1,1,1,1,0.88769657195685,-0.01982976542221626,0.05218427017630933,0.06332585857095475,72.5154379009161,1.114487125775984,0.0369819035679404,1.869362477830914,93.01397205588823,80.67729083665338,90.41916167664671,87.84860557768924,69.32270916334662,73.50597609561753,80.87649402390437,30.87649402390438,82.17131474103586,13.346613545816732,70.2058631740503,92.82868525896414,92.23107569721115,80.8080808080808,74.5019920318725,84.06374501992032,84.88671576320979,US,,,Citigroup Inc.,Financial Services
CPT,112.5999984741211,-0.33004785708035095,-3.537440734155974e-07,-0.06405825611102856,0.06855604795978065,100.0,85.07359667493051,195.53215238926074,-0.0,4.0,100.0,1.044666544596354,1,1,1,1,0.9502969220475075,-0.010847118792923993,0.056681691571981885,0.01451798396309377,93.14291070437916,1.0357977048847364,0.050975401648445606,0.6710176473879883,22.15568862275449,53.58565737051792,27.54491017964072,65.73705179282868,91.73306772908366,99.40239043824701,97.41035856573706,8.46613545816733,82.17131474103586,25.298804780876495,57.35053796788892,94.22310756972112,76.89243027888446,97.57575757575758,63.54581673306773,92.03187250996015,84.85379693347821,US,,,Camden Property Trust,Real Estate
