symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score
PEB.NZ,0.30000001192092896,1.081662592491821,1.1586985474186131,0.03651612815116184,0.8333333074632621,0.5151515835682337,100.0,75.61904944854251,62.49999689559232,202.45106881946964,-0.0,0.014333336551984151,4.0,1,1,1.0,1.0,2.0144007282371588,0.0,0,NZ,77.72643184917459,Pacific Edge Limited,Healthcare,0.13207557779396217,2.9082846658902075,,0.7871202139232771,0.17063469080389404,76.83466705996537
IFT.NZ,15.420000076293945,1.5356129515908976,1.3949128267075226,1.7479490465940555,0.47008150090642475,0.434418611748274,34.0909263319198,21.21213434812937,52.316077285557114,-23.80027906731827,-65.9090736680802,0.24600003560384115,4.0,1,1,1.0,1.0,1.2578448378156197,-0.03624999523162842,0,NZ,70.8780404448701,Infratil Limited,Industrials,-0.0283553757095244,-0.24693054770637973,25.274757520658568,1.5546259106821958,0.020370955002119606,48.62023047192556
FCG.NZ,4.460000038146973,2.171118368969256,1.7255997644778776,0.6079591067891279,0.5462620610761675,0.13934744988532288,100.0,97.61910438543013,69.99996821087633,98.98997196774864,-0.0,0.02000001271565755,4.0,1,1,1.0,1.0,0.6320378657246777,-0.08418888235046451,0,NZ,69.10205179227094,Fonterra Co-operative Group Limited,Consumer Defensive,0.0022472425416770747,0.6208262191769297,53.84623849172872,0.8356284236153378,0.01454094136203632,58.64606425567249
HGH.NZ,1.2300000190734863,1.9921795416224872,1.6324884687353083,-0.09225372234833805,0.5553575435553837,-0.019920299803290464,84.00001525878906,89.33334350585938,70.51280444583148,95.31766310589003,-15.999984741210938,0.026000014940897622,4.0,1,1,1.0,1.0,1.2264717324631205,-0.03906246362021115,0,NZ,68.41924191664582,Heartland Group Holdings Limited,Financial Services,0.0884955966936618,87.80493087935596,77.77779249497831,1.4702174077064716,0.0658528805074945,93.50429567931238
GNE.NZ,2.640000104904175,1.0108546051808704,1.1218534224940528,0.05895840186654572,0.16083078883079827,0.19457016259499516,100.0,100.0,74.19356823464084,151.93817060628544,-0.0,0.02133332888285319,4.0,1,1,1.0,1.0,0.8529036031101318,0.0,0,NZ,66.4545292254652,Genesis Energy Limited,Utilities,0.0645161631452178,9.24191712423761,,1.1499735210487294,0.05605305854360276,87.86614047107034
MCY.NZ,7.059999942779541,1.0044720398930844,1.1185322376348519,0.3835988970277778,0.1963282911092683,0.09627327329973312,61.53846153846154,51.28205128205128,50.64933536866681,79.5454102114334,-38.46153846153846,0.0526666005452474,4.0,1,1,1.0,1.0,1.107041446987556,-0.01396646742509522,0,NZ,65.97198529654995,Mercury NZ Limited,Utilities,0.02318838336241935,0.3896551132696948,80.76917433884752,1.1135285538299877,0.016857566157981285,75.92649683052832
THL.NZ,2.4700000286102295,0.7957035655559691,1.0098990055747272,-0.09611356800713533,0.571316143166863,0.0019155476278620576,71.87499417923486,80.72915095060081,63.11474592895559,61.397133671966294,-28.125005820765136,0.08133336702982584,4.0,1,1,1.0,1.0,1.549688508636359,-0.0891677320222185,0,NZ,65.49223515847166,Tourism Holdings Limited,Consumer Cyclical,0.12272726139746437,228.5424902963915,71.42856602225542,7.104223362617432,0.07325551061161173,94.97006561198347
IKE.NZ,1.2300000190734863,0.8220745655412937,1.023621225704752,0.6455337114994409,0.3351063812923085,0.2551020358513416,100.0,93.75000931322074,50.0,94.79157353455844,-0.0,0.011666671435038248,4.0,1,1,1.0,1.0,0.9407850054768523,-0.04280151671328203,0,NZ,64.97441647515885,ikeGPS Group Limited,Technology,0.06493510782815948,0.21784689755445222,94.11765530859765,1.5506149087977983,0.03043718271057161,86.87730395641172
POT.NZ,8.239999771118164,1.5940670031657058,1.4253295482443515,0.08989197800067569,0.28112521977513527,0.028714049396280084,68.74985098824595,54.58328366274866,48.245616236551314,61.634982470977405,-31.250149011754047,0.08533337910970053,4.0,1,1,1.0,1.0,1.0312110746411345,-0.02485207608131712,0,NZ,62.63004402160376,Port of Tauranga Limited,Industrials,0.01602960788461738,0.0018941279708409857,75.99992370634573,0.6179145790987667,0.007131855536974374,56.54723344185395
MEL.NZ,5.909999847412109,0.3252900171152923,0.8097940127648858,0.0644762335500067,0.07370545610901602,0.061803784335959344,100.0,66.66666666666667,54.41176161221489,75.96874123587187,-0.0,0.04933331807454427,4.0,1,1,1.0,1.0,1.1925313825868356,-0.010272298397020596,0,NZ,62.43712600487512,Meridian Energy Limited,Utilities,0.011986248800558652,-0.00022156590685877003,62.96293025802236,3.184766932170885,0.011020439980053531,70.6872371516599
TWR.NZ,1.940000057220459,2.8939488522860812,2.1017265330602384,0.09894709533131013,0.5619183627652391,0.06593406665384194,26.31579827953859,21.886671480500187,25.0,-10.823042847418469,-73.68420172046142,0.032000001271565756,2.0,0,0,1.0,1.0,1.159108305613199,-0.10599078847328613,0,NZ,59.5625312862436,Tower Limited,Financial Services,0.031914926670751464,1.2865678107286473,,0.6751565361209956,-0.012964706298128181,52.85228779315026
GNZ.NZ,2.059999942779541,0.35183020691119754,0.8189527418004996,0.034170752953770624,0.06951128845459653,0.07118087733211764,100.0,86.11111111111109,59.67741935483871,148.93617021276614,-0.0,0.023333311080932617,4.0,1,1,1.0,1.0,0.8752364558059698,-0.08460800922144285,0,NZ,59.25022985555897,Goodman Property Trust,Real Estate,0.048346009052019134,4.221321915695419,74.35897435897436,1.3717730079016817,0.03858558662542433,87.58148284073528
ERD.NZ,1.0700000524520874,-0.47931125152004617,0.604756402024653,-0.0006344660378405203,-0.3266666730244955,0.25146202173373533,100.0,100.0,60.638299761124884,128.88902109138132,-0.0,0.03333333333333333,3.0,1,1,1.0,0.0,1.5294924268134993,-0.6310344768052438,0,NZ,58.906434346943875,EROAD Limited,Technology,0.08080812337848275,22.235478582840237,73.52943032671067,3.420997783563381,0.06656538030808656,94.25494796293361
CEN.NZ,9.600000381469727,0.7038519990901515,0.9634874838314775,0.04588643928669568,0.12221418050619559,0.03225808436366906,40.62507450587702,38.54169150195899,43.04635301503332,12.534597507687858,-59.37492549412298,0.10666656494140625,3.0,0,1,1.0,1.0,1.8695201552184524,-0.038076069959563474,0,NZ,58.50813859903235,Contact Energy Limited,Utilities,0.011591213172242432,0.9529840899063688,82.3527431841131,0.6190566335073616,0.0019523235717928689,60.25463196729406
FRW.NZ,13.670000076293945,0.978054301595138,1.1047856970992809,-0.0924242854813165,0.23676860157715174,-0.008701949665774866,86.1385830102487,95.37952767008291,59.832632310216,85.30463560765766,-13.861416989751309,0.17666683197021485,4.0,1,1,1.0,1.0,0.9000853869330222,-0.0747885247456046,0,NZ,56.32713690308665,Freightways Group Limited,Industrials,0.01787042186631016,2.2875427190537128,73.07688075413564,0.5282741087266374,0.02730782611632776,64.7352060028105
CHI.NZ,3.130000114440918,2.38459744512579,1.8366841707500885,0.5340918776159327,0.5945144589455624,0.13394184305458934,4.347925240232613,11.594294540214982,46.774196029330106,-98.71790071286185,-95.65207475976739,0.04266665776570638,3.0,0,1,1.0,1.0,0.7644639292990366,-0.06567158103121806,0,NZ,56.026897990358215,Channel Infrastructure NZ Limited,Energy,-0.03692304171048677,-0.6374179472981231,20.000071525471412,0.704485086289963,-0.012538763716109624,20.820559691736054
NPH.NZ,3.6500000953674316,0.9281665703574583,1.0788264831820267,-0.00480188370216889,0.22161186192805404,0.0,35.294208394574156,43.13733464977728,45.45455108426237,-9.824431957449722,-64.70579160542584,0.054000012079874676,2.0,0,1,0.0,1.0,1.6817335124367598,-0.07594935409993331,0,NZ,55.42628231609488,Napier Port Holdings Limited,Industrials,-0.029255291323091903,0.181066492032719,29.629629629629633,2.1165098175595194,-0.00143935958129926,54.858685657242916
RAD.NZ,0.38499999046325684,1.4002560250310478,1.3244794891999772,0.023632751859511424,0.5187377249162437,0.04409399714828055,0.0,66.66666666666669,42.17389580432465,-150.78710084332155,-100.0,0.003407406806945801,3.0,0,1,1.0,1.0,1.1205601060579424,-0.08791785873999858,0,NZ,55.389736350505515,Radius Residential Care Limited,Healthcare,-0.03750003818422498,0.007159107321733917,0.0,1.7684009428223155,-0.01824152950936475,42.87455785729906
SKL.NZ,5.929999828338623,1.49937827122031,1.376058014198972,0.28411077538058677,0.36850958786083066,0.0714715827784107,31.24995343389625,29.166672875480483,46.03173161490335,-13.33355391116892,-68.75004656610375,0.09066667556762695,3.0,0,1,1.0,1.0,0.7526008305185743,-0.035772400588176656,0,NZ,54.96754983262419,Skellerup Holdings Limited,Industrials,0.001689147283075343,-0.008841862144640266,50.9433724609556,0.7611665737338864,-0.0012897984322081113,46.058900716712095
KFL.NZ,1.215000033378601,-0.06297544641413366,0.6959344657620837,-0.008914497104295553,-0.008658628576895033,0.007719333978308374,63.565084748118444,80.56804519899651,65.4783182972123,26.27561357339807,-36.434915251881556,0.0100966215133667,3.0,1,1,1.0,0.0,1.1580395455250252,-0.04451978962513925,0,NZ,54.8915460172344,Kingfish Limited,,-0.009988162199719097,0.261388445431746,39.99630314232902,0.6130656752525971,0.004504189271529624,44.26303399246287
PFI.NZ,2.4000000953674316,0.71768662783283,0.9702169439686782,0.08404088582709236,0.15077174084035416,0.039376155204562835,63.63644245232718,69.69703537693933,46.39177284882806,39.25238746829576,-36.36355754767282,0.029830773671468098,4.0,1,1,1.0,1.0,0.8686383745992086,-0.05674558471891733,0,NZ,54.72418946569836,Property For Industry Limited,Real Estate,0.016949238156632296,-0.0014372741906182609,75.00007450565498,0.9236446864953392,0.009460955264652515,63.11475633191687
SCL.NZ,6.0,1.7598420376877564,1.511591029304605,0.012858879432725649,0.44906322537735655,0.0,37.500024835242996,48.61111387058255,46.835434633548054,-44.176662528334646,-62.499975164757004,0.055333391825358076,1.0,0,0,0.0,1.0,1.0597279286409973,-0.055118096045518095,0,NZ,54.19474440663699,Scales Corporation Limited,Consumer Defensive,-0.01800329478080276,0.0003392284190052067,0.0,1.0236560725739685,-0.010317980580939357,39.05442223268365
OCA.NZ,0.7549999952316284,0.5236806913906532,0.8836663640985127,-0.24501828306188345,0.16393436375756276,-0.05031449134334398,85.18519826713832,83.95063145606652,66.66666666666666,55.702913936045526,-14.814801732861676,0.015666663646697998,2.0,1,1,0.0,0.0,1.1363999588665206,-0.18817205438173934,0,NZ,54.09016472341075,Oceania Healthcare Limited,Healthcare,0.006666660308837891,1.3781501259791047,54.54545454545455,0.9654905228725729,0.033955184851246045,68.21581919919034
MFT.NZ,63.209999084472656,-0.37529699287999346,0.6252210718714565,-0.1409441834946964,-0.11309077508679566,-0.006912842590072077,84.43477464758831,81.04347560716714,66.99163600506076,72.78020201873251,-15.565225352411685,1.4566673278808593,4.0,1,1,1.0,1.0,1.1190829766099006,-0.09141872413756424,0,NZ,53.122586801356704,Mainfreight Limited,Industrials,0.009744418933232746,11.582592242493336,55.456173322250926,1.0377043697815391,0.050182325402453154,74.91570956960926
