symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
NXN.AX,0.2549999952316284,,,0.9544872812247157,,0.6451612469060863,54.54544961945149,24.242425063424747,59.37499883584697,23.33333134651179,-45.45455038054851,0.01066666841506958,4.0,1,1,1.0,1.0,1.279616540692277,,,AU,74.62450562206298,Nexsen Ltd,Healthcare
FTI.AX,0.7450000047683716,5.606753230293504,4.0,18.626505552548036,7.599999403953577,0.655555610009183,57.407410269084025,69.1357997437295,58.947364590505494,7.089391366571386,-42.592589730915975,0.035666672388712566,4.0,1,1,1.0,1.0,0.892836248867761,-0.1337209390974997,,AU,74.61488285256479,FORTIFAI FPO [FTI],Communication Services
PEB.AX,0.25,0.3809875396846325,0.9025909962034889,0.01131027974058023,0.38095238433132916,0.42857145289985543,100.0,83.33333954214949,56.52173969380574,144.82756636230965,-0.0,0.009333333373069764,4.0,1,1,1.0,1.0,2.185785482235275,0.0,,AU,74.40881420172235,Pacific Edge Limited,Healthcare
CNB.AX,0.6700000166893005,0.5843126160429657,1.0292812327300505,0.37985661767819917,0.5079365004277343,0.4888889654183113,65.2174014450238,78.98551175334391,63.26530215046203,20.289873475913296,-34.78259855497621,0.03600000540415446,4.0,1,1,1.0,1.0,1.4560719513785687,-0.10666664441426599,,AU,74.39664285540766,Carnaby Resources Limited,Basic Materials
RRR.AX,0.07999999821186066,1.4197457233986066,1.5930274011450605,-0.3761404854124152,1.1250000145519143,0.15942029298491112,100.0,96.9697133897094,76.9230864751077,212.6983909229697,-0.0,0.0025999988118807476,4.0,1,1,1.0,1.0,1.2789597083659874,-0.2000000298023219,,AU,74.32092250165194,Revolver Resources Holdings Ltd,Basic Materials
AAI.AX,109.30999755859375,2.1553162749056582,2.089386806057284,0.26805223378174037,0.9923235416446863,0.2532340086592446,74.8834052009502,88.3624106456462,75.58139594396626,61.36717286892186,-25.116594799049807,3.173333231608073,4.0,1,1,1.0,1.0,0.8722879015191511,-0.06452718026519477,,AU,74.2540915036464,Alcoa Corporation,Basic Materials
EDU.AX,0.9599999785423279,2.550483554883907,2.3560437508315415,1.352119577755057,1.9704967072385409,0.47692309808449007,63.41463698296964,73.17074541768659,63.76811268699663,25.301183015863167,-36.58536301703036,0.02333333094914754,4.0,1,1,1.0,1.0,0.8839828056008295,-0.07246375893508206,,AU,74.21379261186402,EDU Holdings Limited,Consumer Defensive
ADO.AX,0.02800000086426735,0.3160213481224192,0.8682361361466253,0.6866227369524683,0.44444453642692494,1.5454546378171155,48.387099487724505,55.522971701305245,63.93442683019999,-8.871984758453888,-51.612900512275495,0.004133333389957746,4.0,1,1,1.0,1.0,2.367577287646887,-0.36363634054572114,,AU,74.20948695320348,AnteoTech Limited,Basic Materials
AHL.AX,1.340000033378601,1.8866027370861287,1.9080602270490687,2.055424353795388,0.9891264942684346,0.26906492965165985,100.0,100.0,78.57136775061521,110.24465815097193,-0.0,0.004666686058044434,4.0,1,1,1.0,1.0,0.5163763641770563,0.0,,AU,74.17182889845763,Adrad Holdings Limited,Industrials
LSF.AX,4.599999904632568,2.1854815695850367,2.1097421991400847,0.016016461069941736,0.5951265349969175,0.0887843094233931,100.0,98.01783476134706,63.35505207562071,162.14604506526493,-0.0,0.08901147842407227,4.0,1,1,1.0,1.0,1.0295767872297952,0.0,,AU,74.15128303082432,L1 Long Short Fund Limited,Financial Services
ABB.AX,5.639999866485596,0.812173409971631,1.1830405802807864,0.41494064892806654,0.29838126953939037,0.13480887416055798,84.61539872299336,91.02564925507949,64.39393419426574,94.2794844075645,-15.384601277006636,0.09666659037272135,4.0,1,1,1.0,1.0,1.2479009009072857,-0.0693703589733341,,AU,74.14863003125193,Aussie Broadband Limited,Communication Services
BSL.AX,33.189998626708984,1.3409870858917596,1.5398814583602352,0.1714292176832928,0.4372681309696822,0.22562772231229533,96.50865013061288,93.4330481349216,80.09866764794735,129.14913719298767,-3.4913498693871183,0.4459999084472656,4.0,1,1,1.0,1.0,0.9251160934255728,-0.004200515951224948,,AU,74.14586475606151,BlueScope Steel Limited,Basic Materials
VYS.AX,0.9150000214576721,1.5665149062257722,1.6920665267575365,0.004620606443545969,0.8275862352459664,0.07647058328542755,65.11629003005737,82.17054392510481,70.5882363253396,103.3079243478797,-34.88370996994263,0.023666671911875405,4.0,1,1,1.0,1.0,1.0601255936721612,-0.0757575629864552,,AU,74.12595620089785,Vysarn Limited,Industrials
DUR.AX,2.690000057220459,1.4982783173291672,1.646020810831898,0.503191356302962,0.6853072230632578,0.1680715915908455,100.0,100.0,63.41463698296964,127.00738378597494,-0.0,0.061333322525024415,4.0,1,1,1.0,1.0,0.9332054667164196,-0.09121620859692281,,AU,73.9843089523118,Duratec Limited,Industrials
EUR.AX,0.4449999928474426,5.104359293207832,4.0,6.08375209527168,10.09756098890645,0.7450980437988963,59.99998807907389,69.99998609225287,57.89473353991039,-2.011515957890513,-40.00001192092611,0.012666672468185425,4.0,1,1,1.0,1.0,0.8805630715455833,-0.0824742686141613,,AU,73.97024965551402,European Lithium Limited,Basic Materials
CDA.AX,43.70000076293945,2.7096748096863648,2.463465229762541,0.2486102471052302,1.2119422709428682,0.19594963513997965,95.33469517243513,84.98987648016174,71.10874330496033,103.28832283334822,-4.665304827564862,0.6626663208007812,4.0,1,1,1.0,1.0,0.7438134736712944,-0.005235591637572368,,AU,73.9598855496699,Codan Limited,Technology
