symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
CSCO,121.63999938964844,1.4945350046751493,1.7610023255741116,0.45901087108157035,0.5551771126468623,46.58147095687223,54.46265974230792,16.055403183371375,-53.41852904312777,4.0,78.53082039875957,2.740666707356771,1,1,1.0,1.0,1.321562456690666,-0.06430769700270433,1.3735378075432494,79.1970802919708,94.3649373881932,76.45985401459853,96.42857142857143,45.503116651825465,52.62689225289403,55.12021371326803,54.585930543187885,85.67615658362989,92.32142857142858,73.22841814395679,US,-23.0,"Cisco Systems, Inc.",Technology
CAT,904.280029296875,4.656281005421877,0.9394636082243126,1.5945199616028334,0.33059414075031235,54.9359255876717,53.23214742326749,40.79334214315987,-45.0640744123283,4.0,84.97864186255721,18.597322591145833,1,1,1.0,1.0,1.0630135158703178,-0.03849093220871369,3.0187607661574916,96.71532846715328,89.98211091234347,92.97445255474453,91.78571428571428,51.91451469278717,49.59928762243989,64.1139804096171,48.17453250222618,85.67615658362989,59.64285714285714,73.05789351735129,US,-17.0,Caterpillar Inc.,Industrials
MGM,47.5099983215332,0.5360948181477082,0.3583130047703228,0.2179609937767648,0.33567609584338487,78.32310359855754,77.67856802974663,73.34174510734287,-21.67689640144246,4.0,81.09520396888053,1.2799997965494792,1,1,1.0,1.0,1.2468181169255208,-0.06273427483385674,0.8887395031664832,53.193430656934304,82.37924865831843,60.21897810218978,91.875,71.7720391807658,94.74621549421192,74.97773820124665,28.317008014247552,85.67615658362989,87.05357142857143,73.02093863201158,US,-28.0,MGM Resorts International,Consumer Cyclical
GS,1038.6800537109375,1.9637443312038674,0.11962567765724916,0.5520629182380863,0.2700661156691726,67.88837387802214,66.10226716515835,55.320201463223334,-32.111626121977864,4.0,83.68321455186286,20.895939127604166,1,1,1.0,1.0,1.0836785906681643,-0.04935881271785403,1.6176921312044974,84.48905109489051,75.13416815742397,80.65693430656934,89.55357142857143,63.75779162956366,80.23152270703473,69.45681211041853,36.33125556544969,85.67615658362989,64.10714285714286,72.93944064406946,US,-27.0,"The Goldman Sachs Group, Inc.",Financial Services
MS,211.92999267578125,1.9153125985820394,0.38515051117376153,0.49104313958197365,0.3294372111637147,77.90166937201234,70.10351650302695,73.25576343845793,-22.098330627987668,4.0,86.28218703355515,3.354667154947917,1,1,1.0,1.0,1.0042583118493245,-0.029046646229802686,1.5924905500477318,83.85036496350365,83.18425760286226,78.28467153284672,91.51785714285714,71.23775601068566,86.64292074799644,74.8886910062333,28.851291184327692,85.67615658362989,45.0,72.91339667749426,US,-25.0,Morgan Stanley,Financial Services
MAR,392.510009765625,1.3905997478244667,0.24297021321700887,0.3643233745283836,0.21459168132286544,100.0,78.8884509262909,152.66724205678497,-0.0,4.0,90.34518817934101,4.63953857421875,1,1,1.0,1.0,0.9837479826073057,0.0,1.319454819618278,76.36861313868614,79.87477638640429,70.8941605839416,86.33928571428572,93.36598397150489,95.72573463935886,94.21193232413178,6.723063223508459,85.67615658362989,39.19642857142857,72.83761351368801,US,-31.0,"Marriott International, Inc.",Consumer Cyclical
BNY,142.38999938964844,2.5261341350334514,0.5672348535394801,0.5031140182769567,0.2406075043180831,78.83109702810195,68.36074647268393,89.34920571233776,-21.168902971898056,4.0,84.04897804527423,1.4019978841145833,1,1,1.0,1.0,0.9618097781220925,-0.011317906085663076,1.9103331645868336,90.14598540145985,86.76207513416816,78.64963503649635,87.94642857142857,72.48441674087266,83.34817453250223,80.85485307212824,27.604630454140693,85.67615658362989,34.55357142857143,72.8025926955398,US,-26.0,The Bank of New York Mellon Cor,Financial Services
FRT,122.55999755859375,1.6336746478534163,0.46446160306241224,0.2805543824559862,0.15181746884987501,100.0,83.1452706338104,134.38128937615411,-0.0,4.0,92.0253128698006,0.9893325805664063,1,1,1.0,1.0,0.9923757402776505,0.0,1.4459394917254114,80.83941605839416,85.06261180679785,64.87226277372264,80.08928571428572,93.36598397150489,97.86286731967942,91.71861086375779,6.723063223508459,85.67615658362989,41.785714285714285,72.79959726009952,US,-30.0,Federal Realty Investment Trust,Real Estate
STT,161.75,2.341977307061473,0.8357941940389657,0.5852852586270529,0.3452637960331244,91.57539670296897,66.50592863004783,110.78839654865725,-8.424603297031027,4.0,90.04630361763422,1.8579986572265625,1,1,1.0,1.0,0.8973413143783514,-0.006144393241167445,1.814506668311195,88.59489051094891,89.26654740608228,81.66058394160584,92.14285714285714,82.10151380231522,80.76580587711487,85.84149599287623,17.98753339269813,85.67615658362989,22.589285714285715,72.66266703644142,US,-24.0,State Street Corporation,Financial Services
NTAP,167.0399932861328,0.25087033469462505,1.198252163979743,0.1012051062852799,0.6613457556637323,77.39493091780473,76.7457572498498,50.46009810401278,-22.60506908219527,4.0,91.27890565174634,5.871335347493489,1,1,1.0,1.0,1.4853707141446935,-0.07753483765712033,0.7851719225464079,43.79562043795621,91.86046511627907,47.44525547445255,97.41071428571428,71.05966162065896,94.21193232413178,67.58682101513801,29.02938557435441,85.67615658362989,97.32142857142857,72.53974410037438,US,-30.0,"NetApp, Inc.",Technology
