symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
NZL.NZ,0.949999988079071,0.1835960355506231,-0.11719015577368286,0.040050915412588095,-0.018404052180227004,90.54933417453415,62.12325176817364,88.65056071414105,-9.450665825465853,2.0,74.7982244654244,0.010789883136749268,1,1,0.0,0.0,0.6244229953954405,-0.12264425762043396,0.7641679921992554,41.78832116788321,28.17531305903399,40.237226277372265,46.875,81.47818343722173,70.97061442564559,80.76580587711487,18.61086375779163,52.0017793594306,1.6964285714285714,46.259953593292245,NZ,,New Zealand Rural Land Company Limited,Real Estate
RYM.NZ,2.25,0.2943275420303358,-0.286397475224967,0.09756100113940813,-0.01746723254120064,83.87098014665052,59.374993015079234,46.41711728842208,-16.129019853349472,2.0,89.24732009776703,0.04333332379659017,1,1,0.0,0.0,0.8972819231938897,-0.25,0.7993647642598195,45.52919708029197,17.352415026833633,46.715328467153284,47.14285714285714,76.31344612644702,64.91540516473731,66.25111308993766,23.775601068566342,52.0017793594306,22.5,46.249714252625495,NZ,,Ryman Healthcare Limited,Healthcare
ANZ.NZ,41.15999984741211,1.840067489077348,-0.0029207137990189835,0.45954360495244617,-0.07093459019841897,5.343487739583353,42.490844026364734,-119.16747644973354,-94.65651226041665,1.0,13.740415533420167,0.767999776204427,0,0,0.0,1.0,0.9719643186500233,-0.12262465960566016,1.5533365567632227,83.12043795620438,50.089445438282645,76.55109489051095,32.32142857142858,17.542297417631346,25.289403383793413,13.268032056990206,82.54674977738202,36.87722419928826,36.607142857142854,45.42132565486546,NZ,,ANZ Group Holdings Limited,Financial Services
KPG.NZ,0.9300000071525574,0.6319163656818659,-0.10924362187348598,0.1281467523414499,-0.0421540211417456,50.0,47.368421052631575,6.363636363636178,-50.0,1.0,74.99999999999999,0.014333319664001466,0,1,0.0,0.0,0.8502396391107487,-0.15033853453921409,0.9299487287663956,56.29562043795621,29.248658318425758,50.45620437956204,40.267857142857146,49.15405164737311,35.75244879786287,51.29118432769367,50.93499554764025,36.87722419928826,14.821428571428571,41.50996733700878,NZ,,Kiwi Property Group Limited,Real Estate
ARG.NZ,1.059999942779541,0.5251475207366951,-0.2159353010534817,0.09897922721554342,-0.056655573540172144,71.42832814490365,45.83329608050585,47.2570657441395,-28.571671855096355,0.0,64.28550242616579,0.008333349227905273,0,0,0.0,0.0,0.693144532688703,-0.17448708816027791,0.8842627770166976,52.46350364963504,21.10912343470483,47.17153284671533,35.892857142857146,65.89492430988425,31.522707034728402,66.51825467497774,34.19412288512912,14.590747330960854,2.946428571428571,37.23042018810213,NZ,,Argosy Property Limited,Real Estate
IPL.NZ,1.0299999713897705,-0.1328069917817008,-0.08797073825140247,-0.03160389404297559,-0.03576864561247506,55.55555555555556,45.347099373126504,24.71183722865139,-44.44444444444444,1.0,63.24681857585839,0.019090048472086587,0,1,0.0,0.0,0.823089028345232,-0.17228064723361525,0.6787696094943098,30.474452554744524,31.663685152057248,31.66058394160584,42.05357142857143,52.98308103294747,30.008904719501334,58.23686553873553,47.10596616206589,36.87722419928826,10.892857142857142,37.195719187237465,NZ,,Investore Property Limited,Real Estate
SPG.NZ,1.090000033378601,0.44151674047915085,-0.13303013925084278,0.09500285105187234,-0.05531904737846827,0.0,36.58538029703674,-178.76355434071837,-100.0,0.0,5.555645478922844,0.014402405420939127,0,0,0.0,0.0,1.1481715835852109,-0.24698533333289407,0.8514964241160261,50.09124087591241,26.744186046511626,46.07664233576642,36.160714285714285,7.524487978628673,15.761353517364201,2.9385574354407837,92.56455921638468,14.590747330960854,76.16071428571428,36.861320330839824,NZ,,Stride Property Group,Real Estate
WBC.NZ,42.060001373291016,1.4110847450340371,-0.027970213220015548,0.38087267713749706,-0.13659248463184193,0.0,41.24472612041647,-173.64135647823338,-100.0,0.0,11.695901540603105,0.664666748046875,0,0,0.0,0.0,0.7872165365835343,-0.18359744038626558,1.3301142425157448,77.28102189781022,41.681574239713775,72.26277372262774,20.0,7.524487978628673,22.79608192341941,3.2947462154942118,92.56455921638468,14.590747330960854,8.035714285714286,36.00317068107539,NZ,,Westpac Banking Corporation,Financial Services
PCT.NZ,1.0199999809265137,-0.3726414998076391,-0.1817877518617644,-0.08044373319342635,-0.029149743824238072,57.032988703270696,52.20044198085563,-8.13881351564669,-42.967011296729304,1.0,54.82105020953467,0.012053986390431723,0,1,0.0,0.0,0.8476385786509032,-0.2147798374769232,0.6257616836828127,21.532846715328464,23.166368515205722,25.364963503649633,43.392857142857146,54.40783615316117,47.72929652715939,46.92787177203918,45.68121104185218,36.87722419928826,14.553571428571429,35.963404699911266,NZ,,Precinct Properties NZ Ltd & Precinct Properties Investments Ltd,Real Estate
NZX.NZ,1.340000033378601,-0.25495134512076123,-0.010977475442695698,-0.05611257559437954,-0.026188531087591338,0.0,46.42857142857143,-93.33333333333333,-100.0,0.0,8.333333333333306,0.010666656494140624,0,0,0.0,0.0,0.977962224717033,-0.13370724317505744,0.6506976452161445,26.186131386861316,45.70661896243291,28.649635036496353,44.285714285714285,7.524487978628673,33.79341050756901,20.480854853072127,92.56455921638468,14.590747330960854,38.125,35.190715955812024,NZ,,NZX Limited,Financial Services
FBU.NZ,3.0899999141693115,-0.268811967784296,-0.3889673421305367,-0.07911392190177136,-0.09912540698850025,61.538405108026545,54.05404621707411,8.319748559676652,-38.461594891973455,2.0,71.19654593278479,0.05866670608520508,1,1,0.0,0.0,0.7445493743622713,-0.2076923490746242,0.6476581212308222,25.72992700729927,13.237924865831843,25.72992700729927,26.607142857142858,58.5040071237756,51.29118432769367,52.53784505788067,41.585040071237756,52.0017793594306,4.553571428571428,35.1778349106163,NZ,,Fletcher Building Limited,Basic Materials
SUM.NZ,8.0600004196167,-1.0217207045736636,-0.6804441916468995,-0.26934592134730995,-0.20040963816210233,96.0396086348108,69.163011788806,80.41339460086499,-3.9603913651891958,1.0,98.33621916250054,0.16533327102661133,1,0,0.0,0.0,0.8467089757693766,-0.3581904292377922,0.5165816090886527,6.660583941605839,3.2200357781753133,11.496350364963504,12.321428571428573,84.68388245770258,85.21816562778272,77.91629563668745,15.405164737310775,36.87722419928826,14.196428571428571,34.79955598863736,NZ,,Summerset Group Holdings Limited,Healthcare
SPK.NZ,1.8700000047683716,0.03431711893387884,-0.13900444237425783,0.006616658670623554,-0.14625555594983253,16.666655628766268,32.894737254879814,-104.8458013749448,-83.33334437123374,0.0,5.555551876255424,0.025999999046325682,0,0,0.0,0.0,1.1181532372622591,-0.23044046225680792,0.7213495497025454,36.58759124087591,26.028622540250446,36.4051094890511,18.482142857142858,25.467497773820124,11.398040961709706,16.918967052537845,74.62154942119324,14.590747330960854,70.89285714285715,33.13931258103993,NZ,,Spark New Zealand Limited,Communication Services
KMD.NZ,0.07400000095367432,-1.1290903832418422,-0.8288667433906795,-0.7900000049670535,-0.6916666558012363,55.000011175873226,64.70588493099774,35.89744681403868,-44.999988824126774,1.0,63.809529671999634,0.0023999993999799093,1,0,0.0,0.0,1.0022011720634396,-0.7687499918509273,0.5020905403466356,4.47080291970803,0.7155635062611807,0.36496350364963503,0.17857142857142858,52.27070347284061,76.40249332146037,62.2439893143366,47.81834372217275,36.87722419928826,44.375,32.571765538828885,NZ,,KMD Brands Limited,Consumer Cyclical
