symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,weekly_score,weekly_rank_change
TWR.NZ,1.940000057220459,2.8939488522860812,2.084019876711986,0.09894709533131013,0.5619183627652391,0.06593406665384194,26.31579827953859,21.886671480500187,25.0,-10.823042847418469,-73.68420172046142,0.032000001271565756,2.0,0,0,1.0,1.0,1.159108305613199,-0.10599078847328613,139,NZ,59.365141974777636,Tower Limited,Financial Services,0.031914926670751464,1.2865678107286473,,0.6751565361209956,-0.012964706298128181,51.51126957394202,179
GNZ.NZ,2.059999942779541,0.3518298142822052,0.8230635418674542,0.034170752953770624,0.06951121958688966,0.07118087733211764,100.0,86.1111111111111,59.67741935483871,148.93617021276614,-0.0,0.023333311080932617,4.0,1,1,1.0,1.0,0.8752364558059698,-0.08460800922144285,157,NZ,58.509292524717615,Goodman Property Trust,Real Estate,0.048346009052019134,4.221321915695419,74.35897435897436,1.3717730079016817,0.038585586625349944,87.75260346013204,9
ERD.NZ,1.0700000524520874,-0.47931125152004617,0.6098764651747046,-0.0006344660378405203,-0.3266666730244955,0.25146202173373533,100.0,100.0,60.638299761124884,128.88902109138132,-0.0,0.03333333333333333,3.0,1,1,1.0,0.0,1.5294924268134993,-0.6310344768052438,159,NZ,58.41734373952293,EROAD Limited,Technology,0.08080812337848275,22.235478582840237,73.52943032671067,3.420997783563381,0.06656538030808656,94.43448861610077,3
CEN.NZ,9.600000381469727,0.7038519990901515,0.9660959902006474,0.04588643928669568,0.12221418050619559,0.03225808436366906,40.62507450587702,38.54169150195901,43.04635301503332,12.534597507687858,-59.37492549412298,0.10666656494140625,3.0,0,1,1.0,1.0,1.8695201552184524,-0.038076069959563474,166,NZ,57.76704085908847,Contact Energy Limited,Utilities,0.011591213172242432,0.9529840899063688,82.3527431841131,0.6190566335073616,0.0019523235717928689,59.08239868133444,142
FRW.NZ,13.670000076293945,0.978054301595138,1.1050203170110104,-0.0924242854813165,0.23676860157715174,-0.008701949665774866,86.1385830102487,95.3795276700829,59.832632310216,85.30463560765766,-13.861416989751309,0.17666683197021485,4.0,1,1,1.0,1.0,0.9000853869330222,-0.0747885247456046,187,NZ,55.5589157980552,Freightways Group Limited,Industrials,0.01787042186631016,2.2875427190537128,73.07688075413564,0.5282741087266374,0.02730782611632776,63.77820379594128,116
CHI.NZ,3.130000114440918,2.38459744512579,1.8237473042141084,0.5340918776159327,0.5945144589455624,0.13394184305458934,4.347925240232613,11.594294540214982,46.774196029330106,-98.71790071286185,-95.65207475976739,0.04266665776570638,3.0,0,1,1.0,1.0,0.7644639292990366,-0.06567158103121806,188,NZ,55.449943956183475,Channel Infrastructure NZ Limited,Energy,-0.03692304171048677,-0.6374179472981231,20.000071525471412,0.704485086289963,-0.012538763716109624,18.531186491868404,343
RAD.NZ,0.38499999046325684,1.4002562853968556,1.3207605601771575,0.023632751859511424,0.5187377249162437,0.04409399714828055,0.0,66.66666666666667,42.17389580432465,-150.78710084332155,-100.0,0.003407406806945801,3.0,0,1,1.0,1.0,1.1205601060579424,-0.08791785873999858,194,NZ,54.939890075015754,Radius Residential Care Limited,Healthcare,-0.03750003818422498,0.007159107321733917,0.0,1.7684009428223155,-0.018241529509275822,41.50678187926907,234
NPH.NZ,3.6500000953674316,0.9281661852979896,1.0795280769127202,-0.00480188370216889,0.22161176524313975,0.0,35.294208394574156,43.1373346497773,45.45455108426237,-9.824431957449722,-64.70579160542584,0.054000012079874676,2.0,0,1,0.0,1.0,1.6817335124367598,-0.07594935409993331,195,NZ,54.78510491925594,Napier Port Holdings Limited,Industrials,-0.029255291323091903,0.181066492032719,29.629629629629633,2.1165098175595194,-0.00143935958129926,53.374865838405455,170
SKL.NZ,5.929999828338623,1.4993779106690766,1.3714105437388067,0.28411077538058677,0.36850958786083066,0.0714715827784107,31.24995343389625,29.16667287548049,46.03173161490335,-13.33355391116892,-68.75004656610375,0.09066667556762695,3.0,0,1,1.0,1.0,0.7526008305185743,-0.035772400588176656,198,NZ,54.32019406199542,Skellerup Holdings Limited,Industrials,0.001689147283075343,-0.008841862144640266,50.9433724609556,0.7611665737338864,-0.0012897984322082223,43.98283755398458,223
KFL.NZ,1.215000033378601,-0.06297551346625167,0.7008034264478045,-0.008914550223683131,-0.008658628576895033,0.007719333978308374,63.565084748118444,80.56804519899654,65.4783182972123,26.27561357339807,-36.434915251881556,0.0100966215133667,3.0,1,1,1.0,0.0,1.1580395455250252,-0.04451978962513925,201,NZ,54.05569379152477,Kingfish Limited,,-0.009988162199719097,0.261388445431746,39.99630314232902,0.6130656752525971,0.004504189217210408,42.27149870232252,232
PFI.NZ,2.4000000953674316,0.7176863671904415,0.9727393378544656,0.08404088582709236,0.15077160584344051,0.039376155204562835,63.63644245232718,69.6970353769393,46.39177284882806,39.25238746829576,-36.36355754767282,0.029830773671468098,4.0,1,1,1.0,1.0,0.8686383745992086,-0.056745496332288314,202,NZ,53.95835536170514,Property For Industry Limited,Real Estate,0.016949238156632296,-0.0014372741906182609,75.00007450565498,0.9236446864953392,0.009460955264573467,61.94585715821428,128
SCL.NZ,6.0,1.7598420376877564,1.5045046462181033,0.012858879432725649,0.44906322537735655,0.0,37.500024835242996,48.611113870582535,46.835434633548054,-44.176662528334646,-62.499975164757004,0.055333391825358076,1.0,0,0,0.0,1.0,1.0597279286409973,-0.055118096045518095,206,NZ,53.51795446794445,Scales Corporation Limited,Consumer Defensive,-0.01800329478080276,0.0003392284190052067,0.0,1.0236560725739685,-0.010317980580939357,37.770980825769946,255
OCA.NZ,0.7549999952316284,0.5236806913906532,0.8871860842533549,-0.24501828306188345,0.16393436375756276,-0.05031449134334398,85.18519826713832,83.95063145606652,66.66666666666666,55.702913936045526,-14.814801732861676,0.015666663646697998,2.0,1,1,0.0,0.0,1.1363999588665206,-0.18817205438173934,206,NZ,53.31401649707791,Oceania Healthcare Limited,Healthcare,0.006666660308837891,1.3781501259791047,54.54545454545455,0.9654905228725729,0.033955184851246045,67.14351195381941,96
MFT.NZ,63.209999084472656,-0.37529703731694447,0.630307868154333,-0.1409441834946964,-0.11309077508679566,-0.006912842590072077,84.43477464758831,81.04347560716712,66.99163600506076,72.78020201873251,-15.565225352411685,1.4566673278808593,4.0,1,1,1.0,1.0,1.1190829766099006,-0.09141872413756424,210,NZ,52.48729735064137,Mainfreight Limited,Industrials,0.009744418933232746,11.582592242493336,55.456173322250926,1.0377043697815391,0.050182325402453154,74.18324383539203,52
VGL.NZ,2.2200000286102295,-0.9550403086813624,0.5311328088498545,0.3367693340840344,-0.4269972842614055,0.20652173279251196,36.00001068115438,40.80000701904428,55.8593810390472,-46.00432563477189,-63.99998931884562,0.08533329963684082,3.0,1,1,1.0,0.0,1.3369767940045147,-0.4,212,NZ,52.28297822985858,Vista Group International Limited,Technology,-0.15267170779417671,-0.004747483186785579,2.3809510293726106,0.653319949037997,-0.011965183146444014,19.048651388028606,342
FPH.NZ,37.18000030517578,-0.08688747129360685,0.694853447032153,-0.1310441591461054,-0.02271871235845846,-0.09537708794353283,89.05379926905013,85.21954446328596,75.26255533981966,59.887731117227034,-10.946200730949867,0.6580001831054687,2.0,1,1,0.0,0.0,1.2393561377951785,-0.09822942716532646,216,NZ,51.398796923221276,Fisher & Paykel Healthcare Corporation Limited,Healthcare,-0.015620866969479064,2.6937614106171726,29.932036340705793,1.5371134176151344,0.03158651732508355,63.81766308845537,116
HLG.NZ,9.850000381469727,1.7000519653317527,1.4739526231488236,0.04218779534948617,0.39185919563469285,-0.010441433238137732,12.500074505728994,19.26229435826451,34.93975765180083,-43.83038705625664,-87.49992549427101,0.11399993896484376,2.0,0,0,1.0,1.0,1.0127405772595486,-0.05741621423413246,216,NZ,51.35923610668344,Hallenstein Glasson Holdings Limited,Consumer Cyclical,0.002034634579745953,-0.0023777363719577173,51.612942920955646,0.9211639777162144,-0.009719756105016408,48.144118560456754,197
