symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
ANET,174.3699951171875,1.5155143822880195,0.19189043505125916,0.8012698541873347,0.29325812318594635,97.24452693807226,79.21582403572316,140.4706503280941,-2.7554730619277406,4.0,99.08150897935741,3.965998331705729,1,1,1.0,1.0,1.6335661323145696,85.25458248472505,84.69145569620254,83.12322082147215,92.04097714736012,84.01590457256461,96.47435897435898,93.24055666003976,16.02385685884692,89.1653605015674,80.44780819079307,US,"Arista Networks, Inc."
NTRS,173.05999755859375,2.1999421317727,0.3769495523517763,0.5776951288097951,0.21275403825946304,100.0,69.17686089990734,197.20628931262084,-0.0,4.0,91.11370892167027,1.611334228515625,1,1,1.0,1.0,2.0820254604938078,91.93482688391039,88.17246835443038,78.20252135014233,88.73128447596532,92.42544731610339,89.54326923076923,97.65407554671968,7.614314115308152,89.1653605015674,80.38261864165736,US,Northern Trust Corporation
GS,1092.6099853515625,2.129695345237702,0.09483272967071679,0.5887978315259599,0.3135581846792459,100.0,74.64298633190006,161.5495348806896,-0.0,4.0,94.38708992585548,18.199320475260418,1,1,1.0,1.0,2.035997480593877,91.16089613034623,81.64556962025317,78.36518910126068,92.5531914893617,92.42544731610339,93.58974358974359,95.50695825049702,7.614314115308152,89.1653605015674,80.22518556827126,US,"The Goldman Sachs Group, Inc."
JBL,373.82000732421875,2.8299770242696227,2.5011289978099547,1.1674818953487143,0.48251227238946703,86.42602208449833,58.494020658341164,71.76211948374413,-13.573977915501668,4.0,89.6348026267754,7.748649088541667,1,1,1.0,1.0,2.494844819193659,94.949083503055,96.875,88.65392435949573,95.78408195429472,78.9662027833002,73.19711538461539,76.6600397614314,21.07355864811133,89.1653605015674,79.48048521065236,US,Jabil Inc.
MPC,267.04998779296875,1.8779411988203987,1.2160304495679324,0.590553638894437,0.2332958394153486,99.20633058457999,64.31130439060476,122.2727915298824,-0.7936694154200143,4.0,99.73544352819333,4.4843292236328125,1,1,1.0,1.0,1.8710399734594176,88.87983706720978,94.34335443037975,78.40585603904026,89.91331757289204,84.6520874751491,83.33333333333334,90.09940357852882,15.387673956262427,89.1653605015674,79.35335821715142,US,Marathon Petroleum Corporation
ADM,83.37000274658203,2.572357989291591,0.579181549670475,0.6924326477840543,0.26138093937010787,89.41347510841057,59.3448833380135,122.54551872691086,-10.586524891589436,4.0,95.50143920517094,0.987360127766927,1,1,1.0,1.0,2.3260444462698295,94.17515274949083,90.70411392405063,80.88653924359495,91.13475177304964,80.43737574552684,74.79967948717949,90.25844930417495,19.60238568588469,89.1653605015674,79.0182009349466,US,Archer-Daniels-Midland Company
MPWR,1652.5999755859375,3.004232613216451,1.8755346600707383,1.3964099662023552,0.5354624818191138,83.18602482796884,52.873785966935614,83.57209986867886,-16.813975172031164,4.0,87.8969937900449,47.232666015625,1,1,1.0,1.0,2.6090227501869747,95.60081466395111,96.20253164556962,90.60593737291582,96.37509850275808,76.93836978131213,62.09935897435898,80.43737574552684,23.101391650099405,89.1653605015674,78.9473598708955,US,"Monolithic Power Systems, Inc."
PSX,184.67999267578125,2.0095819183354577,0.3609637093365656,0.5960637207738921,0.12931506327817077,100.0,67.33951407105585,141.68350793699406,-0.0,4.0,94.10770464032913,2.9491953531901043,1,1,1.0,1.0,1.9572952555972385,90.061099796334,87.93512658227847,78.64985766571778,82.93932230102443,92.42544731610339,87.70032051282051,93.35984095427435,7.614314115308152,89.1653605015674,78.87229886060317,US,Phillips 66
SLB,58.0099983215332,2.080459423502137,0.3583902619067513,0.6958829188467788,0.23025620149087223,100.0,61.67203717344933,123.38933331602284,-0.0,4.0,78.11531077084526,0.7529950459798177,1,1,1.0,1.0,2.003736502864027,90.4684317718941,87.85601265822784,80.92720618137454,89.75571315996848,92.42544731610339,79.12660256410257,90.49701789264414,7.614314115308152,89.1653605015674,78.64845624013229,US,SLB N.V.
FANG,210.58999633789062,1.5428655847928756,0.8033629452758797,0.4783794868274476,0.20544368440304916,100.0,61.56870419364819,150.3890027829493,-0.0,4.0,71.12746374517366,3.246925862630208,1,1,1.0,1.0,1.65148753002157,85.58044806517312,92.44462025316456,74.29849532330216,88.49487785657998,92.42544731610339,79.08653846153845,94.11530815109343,7.614314115308152,89.1653605015674,78.13615667153674,US,"Diamondback Energy, Inc."
VLO,258.8500061035156,2.5980807132633004,1.0276522478634922,0.9092624674647463,0.1405509715663582,87.6835426385614,60.25209913213491,80.4262929829482,-12.316457361438589,4.0,90.95407031511797,4.9987060546875,1,1,1.0,1.0,2.3428988118620753,94.25661914460285,93.59177215189874,84.8718991459943,83.96375098502759,79.76143141153081,77.04326923076923,79.72166998011929,20.278330019880716,89.1653605015674,78.07267806348788,US,Valero Energy Corporation
