symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
TCM.NZ,0.25,,,,,,83.33334575097025,91.66667287548512,68.42105675932578,81.09756785295541,-16.666654249029747,0.006333331267038981,3.0,1,1,1.0,,1.4129419621872727,,,NZ,71.53857154276444,Taiko Critical Minerals Limited,Basic Materials
HGH.NZ,1.2300000190734863,1.9921795416224872,1.9793029375747073,-0.09225372234833805,0.5553575435553837,-0.019920299803290464,84.00001525878906,89.33334350585938,70.51280444583148,95.31766310589003,-15.999984741210938,0.026000014940897622,4.0,1,1,1.0,1.0,1.2264717324631205,-0.03906246362021115,,NZ,70.92138211382436,Heartland Group Holdings Limited,Financial Services
MFB.NZ,0.2800000011920929,0.3731450625532947,0.8983002020866224,0.36754958530759746,0.18780790882730214,0.3225956897015303,64.92762308256914,74.19364778749146,67.76330597243972,-10.733607566130676,-35.07237691743085,0.004749188820521037,4.0,1,1,1.0,1.0,1.2322848567229803,-0.045996608932410754,,NZ,70.04758731032172,My Food Bag Group Limited,Consumer Cyclical
GNE.NZ,2.640000104904175,1.0108546051808704,1.3171096775539963,0.05895840186654572,0.16083078883079827,0.19457016259499516,100.0,100.0,74.19356823464084,151.93817060628544,-0.0,0.02133332888285319,4.0,1,1,1.0,1.0,0.8529036031101318,0.0,,NZ,70.03074613123201,Genesis Energy Limited,Utilities
THL.NZ,2.4700000286102295,0.7957035655559691,1.1719268099478035,-0.09611356800713533,0.571316143166863,0.0019155476278620576,71.87499417923486,80.72915095060081,63.11474592895559,61.397133671966294,-28.125005820765136,0.08133336702982584,4.0,1,1,1.0,1.0,1.549688508636359,-0.0891677320222185,,NZ,69.29994425259841,Tourism Holdings Limited,Consumer Cyclical
MCY.NZ,7.059999942779541,1.0044720398930844,1.3128027537632487,0.3835988970277778,0.1963282911092683,0.09627327329973312,61.53846153846154,51.28205128205128,50.64933536866681,79.5454102114334,-38.46153846153846,0.0526666005452474,4.0,1,1,1.0,1.0,1.107041446987556,-0.01396646742509522,,NZ,69.07645966358774,Mercury NZ Limited,Utilities
VNT.NZ,7.539999961853027,1.580745860155427,1.7016695047579262,0.14415148308393744,0.41925947488907633,0.07868386391189852,62.79071830556403,74.44903341894482,59.374993015079234,31.282823138857843,-37.20928169443597,0.09266665776570639,4.0,1,1,1.0,1.0,0.9462310126338642,-0.020779201477328257,,NZ,68.48074705278486,Ventia Services Group Limited,Industrials
IKE.NZ,1.2300000190734863,0.8220745655412937,1.189721831557679,0.6455337114994409,0.3351063812923085,0.2551020358513416,100.0,93.75000931322074,50.0,94.79157353455844,-0.0,0.011666671435038248,4.0,1,1,1.0,1.0,0.9407850054768523,-0.04280151671328203,,NZ,68.42653809443435,ikeGPS Group Limited,Technology
BIT.NZ,3.4000000953674316,1.4344920304753457,1.6029781369246083,0.34343251229514177,0.2522726715326171,0.13963386454479365,80.00003178912367,91.11112523961053,62.79068993775623,77.33341425105557,-19.999968210876332,0.030666716893514,4.0,1,1,1.0,1.0,0.7673685020706641,-0.008746347173728575,,NZ,68.25326230113862,Bankers Ord,
MCK.NZ,3.4100000858306885,0.3396293997114388,0.8804135948121029,-0.07300094653463658,0.07720033846096874,0.055942775555652524,100.0,99.09910026013392,84.4444609277025,77.7778318990743,-0.0,0.030000003178914388,4.0,1,1,1.0,1.0,1.6249602390202895,-0.043785145010597715,,NZ,68.19682448675339,Millennium & Copthorne Hotels New Zealand Limited,Consumer Cyclical
