symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ret_1w,weekly_exp_slope,weekly_rsi,vol_surge,price_vs_ema20,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,weekly_rank_ret_1w,weekly_rank_weekly_exp_slope,weekly_rank_weekly_rsi,weekly_rank_vol_surge,weekly_rank_price_vs_ema20,weekly_score,market,rank_change,weekly_rank_change,name,sector
FDX,331.0,2.737473664750746,0.15591658007283835,0.7731051885431257,0.14852787726341754,81.53763754697735,71.15703266617265,59.912083903980594,-18.46236245302265,4.0,73.69912730197797,4.667930094401042,1,1,1.0,1.0,0.9713004623339473,-0.02212765650525983,-0.0023776547181775243,0.11730207578936172,48.55363577359504,1.1775351229666942,0.033390472404126514,2.0040628980536486,91.90064794816415,76.06382978723404,87.58099352051836,78.87473460721868,73.04439746300211,87.84355179704016,70.0845665961945,27.061310782241016,84.93657505285412,34.6072186836518,71.1997826238119,49.68287526427061,68.28752642706131,50.649350649350644,75.0,83.08668076109936,65.34128662035639,US,0.0,-163.0,FedEx Corporation,Industrials
DDOG,234.11000061035156,0.8394625387918099,3.6835406075728447,0.5501437020742428,0.8617097464043861,36.82830869380111,60.67489778016264,2.277551010742319,-63.17169130619889,4.0,50.56321475364359,8.50199686686198,1,1,1.0,1.0,1.1035747072779796,-0.15632992594573814,-0.053527411224817745,9.266001602568675,40.99564049267311,1.199578758092592,0.05773621412971641,1.0342015578503307,62.74298056155507,97.5531914893617,82.6133909287257,98.19532908704883,36.89217758985201,66.59619450317125,48.731501057082454,63.213530655391125,84.93657505285412,69.10828025477707,71.05831511798195,14.16490486257928,92.91754756871036,39.61038961038961,77.33050847457628,93.23467230443974,63.45160456413905,US,0.0,-180.0,"Datadog, Inc.",Technology
CVS,95.93000030517578,1.404586635508603,0.5312131724821259,0.4355608036091463,0.2419403555891646,99.07553808409264,50.113768284188524,128.0612571178858,-0.9244619159073516,4.0,68.49743361949378,1.255999755859375,1,1,1.0,1.0,1.0880279145981107,-0.022219960163222807,0.05440752655088743,0.1011197007189538,81.2894731765659,0.9196764811927112,0.05038303680060485,1.3229733181033296,76.67386609071274,85.74468085106382,77.42980561555075,88.32271762208069,85.94080338266384,41.86046511627907,89.11205073995771,14.16490486257928,84.93657505285412,65.71125265392782,70.98971219876697,92.49471458773785,67.33615221987314,92.20779220779221,43.64406779661017,91.43763213530656,77.42407178946398,US,0.0,-57.0,CVS Health Corporation,Healthcare
EA,203.0,1.6990150908544752,0.001567880380129333,0.3622556612644201,0.026221953783862384,85.29434864073421,71.65175158286489,132.82653828938328,-14.705651359265783,4.0,95.09811621357807,0.4018330891927083,1,1,1.0,1.0,1.1121770066630614,-0.006864483941676158,0.006345423218079516,0.41829700423237887,80.76940006162243,0.9923834781207788,0.006055705054923921,1.4734227924979906,81.6414686825054,59.680851063829785,72.35421166306696,57.85562632696391,77.16701902748414,88.37209302325581,90.80338266384777,22.938689217758984,84.93657505285412,70.80679405520169,70.65567107767686,58.985200845665965,73.89006342494714,91.34199134199135,54.66101694915254,57.82241014799154,67.3401365419497,US,0.0,-141.0,Electronic Arts Inc.,Communication Services
BAC,53.83000183105469,0.9999043743269052,1.6849862935294318e-05,0.21533264388665585,0.11245250901927561,98.2669748971402,78.32582395056772,174.25228200687394,-1.7330251028598,4.0,98.43832052087907,0.5133527119954427,1,1,1.0,1.0,1.1043453265423449,-0.04950949876743216,0.04863743832817402,1.5140739716975062,92.24630272235304,1.1777477354094035,0.03935671572017929,1.1161854469374564,67.3866090712743,55.74468085106383,61.01511879049676,75.58386411889597,85.30655391120507,94.82029598308668,95.77167019027483,14.799154334038056,84.93657505285412,69.32059447983015,70.46851167830197,90.69767441860465,81.3953488372093,98.16017316017316,75.10593220338984,86.99788583509513,86.47140289089441,US,0.0,-18.0,Bank of America Corporation,Financial Services
WDC,511.7200012207031,11.532986686959578,7.765608454187191,7.447702452949109,1.0870679088889048,40.527384808653174,55.939446424610374,-11.554375028888485,-59.472615191346826,4.0,75.69069784533568,17.213948567708332,1,1,1.0,1.0,0.9086834645191558,-0.13845344962539152,-0.03643865425379578,6.228469944173372,43.332518094207856,0.904715453958225,0.0037964591636874268,4.0,99.56803455723542,98.72340425531915,99.46004319654428,98.83227176220807,40.38054968287527,54.0169133192389,44.08033826638478,59.72515856236787,84.93657505285412,22.929936305732486,70.26532249607602,22.41014799154334,90.9090909090909,43.18181818181818,40.57203389830508,54.756871035940804,50.36599240333966,US,0.0,-326.0,Western Digital Corporation,Technology
MPC,262.010009765625,1.7717422971672265,1.1688864439651587,0.5552883275111424,0.18858449732706561,74.20642519518167,56.03620609071868,57.17662319082933,-25.793574804818327,4.0,91.13758525992057,4.802396647135416,1,1,1.0,1.0,1.0418829932397675,-0.0194602816351922,0.053221872676672,4.389069512366368,78.00343258659406,0.9411079656323754,0.030299322576263554,1.5105855387111307,82.72138228941685,91.70212765957447,82.93736501079914,83.7579617834395,66.49048625792811,54.43974630021141,69.13319238900634,33.61522198731501,84.93657505285412,52.653927813163484,70.23879865437084,92.17758985200845,88.90063424947145,89.06926406926407,47.35169491525424,79.9154334038055,79.48292329796075,US,0.0,-50.0,Marathon Petroleum Corporation,Energy
STX,847.469970703125,8.012571312030948,10.380697148216496,5.079235036168423,1.4063160964952832,55.04002138320235,57.132667235515456,-1.892943999774093,-44.95997861679765,4.0,82.65007074256489,24.920670572916666,1,1,1.0,1.0,0.864445938230445,-0.09909750448749743,-0.03674700788635554,3.8416720448082318,39.51073669502511,0.7088010822041618,0.01962688998245432,4.0,99.56803455723542,99.04255319148936,98.59611231101512,99.36305732484077,51.26849894291755,57.505285412262154,47.885835095137416,48.837209302325576,84.93657505285412,14.543524416135881,70.15466856062133,22.198731501057082,87.52642706131078,37.44588744588744,12.39406779661017,70.50739957716702,46.014502676406494,US,0.0,-384.0,Seagate Technology Holdings plc,Technology
URI,1067.77001953125,0.8614838550139556,0.21561150661321196,0.3588582110698777,0.32161006017536264,89.26753147392516,74.06119491796234,135.31689741338755,-10.732468526074841,4.0,96.42251049130839,15.558003743489584,1,1,1.0,1.0,0.9307290901073056,-0.015535372445459106,0.07241358869769177,30.520713526458202,82.2451003995674,1.131732511235449,0.0848358215301015,1.0454541911843218,63.282937365010795,78.40425531914894,72.2462203023758,91.29511677282377,79.80972515856237,91.12050739957716,91.5433403805497,20.29598308668076,84.93657505285412,26.11464968152866,69.9049310519112,96.08879492600423,95.66596194503171,92.96536796536796,72.03389830508475,97.35729386892177,90.82226340208209,US,0.0,-4.0,"United Rentals, Inc.",Industrials
TJX,160.7100067138672,1.255460516063288,0.00012876936056720306,0.2236631753107179,0.01196501226680624,100.0,72.72417273858555,110.7667112105847,-0.0,4.0,94.67691743384599,1.9533335367838542,1,1,1.0,1.0,1.275254246425532,-0.022809784027630786,0.03851377521077337,0.0030766950820152656,79.91969225065455,0.8350802704630985,0.032334988793500496,1.2467716267188913,72.89416846652269,56.80851063829787,61.87904967602592,54.45859872611465,93.18181818181817,89.85200845665962,84.88372093023256,6.923890063424948,84.93657505285412,91.0828025477707,69.69011427397211,84.35517970401692,56.87103594080338,90.80086580086581,28.283898305084747,81.71247357293869,68.4046906647419,US,0.0,-132.0,"The TJX Companies, Inc.",Consumer Cyclical
