symbol,price,ram_raw,ram_score,exp_slope,ret_12_1,ret_3m,stoch_k,stoch_d,rsi,cci,wpr,atr,ma_score,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,rank_change,market,momentum_score,name,sector
HBND.SI,0.875,0.8062769703330446,1.1790616916967978,0.5234772015317536,0.13163977230161916,0.19047616730626094,100.0,100.0,69.2307339617797,188.72546493111895,-0.0,0.005000003178914388,4.0,1,1,1.0,1.0,0.9241966727438469,0.0,,SG,71.07875357752191,Bank of China Limited,Financial Services
U11.SI,38.54999923706055,0.7427911829789289,1.1362217933798915,7.040698449119916e-05,0.09250831132952664,0.09153848081457117,83.44369020581703,83.66448816053072,69.59250835288518,123.32724418934365,-16.55630979418296,0.21733296712239583,4.0,1,1,1.0,1.0,1.1982722002984376,-0.006443299095769239,,SG,70.5976523619643,United Overseas Bank Limited,Financial Services
VC2.SI,1.2400000095367432,1.2159403479044744,1.4555005321167669,0.9415768148824444,0.35158862246837197,0.46745558290236944,70.00003576277834,83.33335320154352,56.521732369984136,58.71966046228029,-29.99996423722166,0.016000000635782878,4.0,1,1,1.0,1.0,0.9215233522809939,-0.023622025071121988,,SG,70.27238815777466,Olam Group Limited,Consumer Defensive
V03.SI,17.8799991607666,3.398949341694821,2.9285843075014606,0.20610094698553885,0.765147653739392,0.18831471664121469,57.89465758948216,75.43856420312235,54.34781557071451,3.371159234589977,-42.10534241051784,0.22133369445800782,4.0,1,1,1.0,1.0,0.9296845710126308,-0.04128688866023433,,SG,69.64752796124125,Venture Corporation Limited,Technology
TATD.SI,2.2899999618530273,1.457582922673879,1.6185597578677986,-0.000874931601951717,0.6082292193562531,0.13366335815640595,100.0,100.0,85.71429787850018,157.57563442571447,-0.0,0.018666664759318035,4.0,1,1,1.0,1.0,0.4032258064516129,-0.02553189158061786,,SG,69.64036757403915,Airports of Thailand Public Company Limited,Industrials
HSMD.SI,2.5,,,0.00856364926616665,,0.25,39.9999926640448,59.99999510936319,55.79710507988837,-24.709193671202698,-60.0000073359552,0.09866666793823242,4.0,1,1,1.0,1.0,1.4103655290293655,,,SG,69.39256917693545,h SMIC HK SDR 5to1,
TKKD.SI,7.940000057220459,1.9246092700624282,1.933706849323767,0.05734214217684825,0.3546634542462961,0.10992139078296725,87.09678411732042,92.47309843202582,72.00002670288086,87.65841399916951,-12.903215882679579,0.03400001525878906,4.0,1,1,1.0,1.0,0.4863325740318907,-0.005012526536017692,,SG,68.63336268308265,t Kasikorn BK TH SDR1to1,Financial Services
HSHD.SI,4.650000095367432,2.3805950865124923,2.241403844585273,0.12803002120511875,0.55658590534415,0.08862926750906563,46.666666666666664,77.77777777777779,57.57575757575757,-30.2528077743461,-53.333333333333336,0.04533329010009766,4.0,1,1,1.0,1.0,0.9667289168468646,-0.03326400193669243,,SG,67.95385603927278,HSBC Holdings plc,Financial Services
S58.SI,3.990000009536743,0.4341820848464866,0.9328130972410893,-0.10789717086210289,0.09485135884722884,0.08719344048786537,93.97590880574687,95.98393920383126,88.54167520379205,89.96968213331398,-6.024091194253135,0.06533331871032715,4.0,1,1,1.0,1.0,1.2742260651609223,-0.012376225937722696,,SG,67.8069203667521,SATS Ltd.,Industrials
BUOU.SI,0.9850000143051147,1.6012557485783712,1.71550947699658,-1.804286289449936e-07,0.26076371733672987,0.05257245116324283,75.00002483526767,80.55557487187484,80.00001589457446,32.64747810462843,-24.99997516473233,0.004999999205271403,4.0,1,1,1.0,1.0,0.9382953787337606,-0.03263580485905404,,SG,67.75781156434188,Frasers Logistics & Commercial Trust,Real Estate
O5RU.SI,1.559999942779541,1.8659290805646067,1.8941097448997246,0.09994282696940594,0.2688076563921653,0.10157588434311338,33.333267106018674,38.88887785100312,59.999976158176196,-66.66693157575037,-66.66673289398133,0.006933347384134928,4.0,1,1,1.0,1.0,1.0695966575606621,-0.025000050291418274,,SG,66.84004121969079,AIMS APAC REIT,Real Estate
SO7.SI,17.940000534057617,1.0,1.3097850431500013,0.0,0.5572916511446244,0.0,,,,,,0.0,1.0,0,0,0.0,1.0,,0.0,,SG,66.32586964723768,Yangzijiang Shipbuilding (Holdings) Ltd.,Industrials
NTDU.SI,0.9800000190734863,,,0.001234221036062767,,0.08030352916486772,100.0,67.44789059450164,52.318693756867965,123.6872967235365,-0.0,0.010263256231943766,4.0,1,1,1.0,1.0,0.912390568728797,,,SG,65.09643865742377,NTT DC REIT USD,Real Estate
E28.SI,2.9200000762939453,3.592829518753827,3.0594137012450227,5.947250257714534,1.5556585378154462,0.453060738296877,22.916693571539977,35.27778622176958,42.261905353220655,-115.72826980690647,-77.08330642846002,0.12733333905537922,3.0,0,1,1.0,1.0,0.9113282355379247,-0.1436950138426103,,SG,64.06048048390934,Frencken Group Limited,Technology
AVP.SI,13.869999885559082,,,-0.027748908595957925,,-0.012108267575202225,52.036180935748675,62.02918559601867,65.36697879823876,59.29900540940291,-47.963819064251325,0.29933325449625653,3.0,1,1,1.0,0.0,1.1259209172290068,,,SG,63.809117501666776,"AvePoint, Inc.",Technology
S61.SI,3.5199999809265137,2.6760600766166713,2.4407821725512755,0.38098385186797584,0.48085801024629093,-0.004009274267456231,78.57142857142857,61.904761904761905,57.49999999999999,65.42056074766347,-21.428571428571427,0.02733330726623535,2.0,0,0,1.0,1.0,0.6659675960194095,-0.061470221666431235,,SG,63.75990361718444,SBS Transit Ltd,Industrials
544.SI,1.3799999952316284,5.101343108829905,4.0,1.2566384757669735,2.5361441966089378,0.10669756728384083,0.0,15.27777915751488,35.06493808085483,-174.21523342232592,-100.0,0.06200001239776611,2.0,0,0,1.0,1.0,1.2370864814789608,-0.2247190913412398,,SG,63.38049709285353,CSE Global Limited,Technology
C09.SI,8.359999656677246,2.5175335354191617,2.333809239104748,-0.20714385724216156,0.6612795045054682,-0.07776873371108006,70.27022498988332,73.42340832996113,64.70585760362576,36.24586779601453,-29.729775010116683,0.11333341598510742,3.0,1,1,0.0,1.0,1.044915991356589,-0.13863595451386812,,SG,63.0739320153652,City Developments Limited,Real Estate
