symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,momentum_score,market,name
GXH.NZ,2.059999942779541,1.786197653671267,0.3602239565356959,0.9671751363661991,0.8080371473232877,100.0,87.50600130280709,125.27843880576496,-0.0,4.0,100.0,0.05553332169850667,1,1,1.0,1.0,1.8109266179542693,88.10590631364562,87.89556962025317,85.76657177714519,98.14814814814815,92.42544731610339,99.11858974358975,91.01391650099404,7.614314115308152,89.1653605015674,82.13931378186165,NZ,Green Cross Health Limited
TEM.NZ,7.739999771118164,3.8349448342164525,0.6804345296840538,0.8569437280828942,0.20466918931451383,72.2432739674119,57.128303688010554,108.6638804564665,-27.7567260325881,4.0,80.2280901191972,0.06939999262491862,1,1,1.0,1.0,3.1533324232246867,97.27087576374745,91.65348101265823,84.13989426596177,88.4160756501182,70.9741550695825,69.55128205128204,87.55467196819086,29.065606361829026,89.1653605015674,78.64348918277082,NZ,Templeton Emerging Markets Investment Trust plc
FCG.NZ,4.460000038146973,2.1711189785351683,0.6079591067891279,0.5462620610761675,0.13934744988532288,100.0,69.99996821087633,98.98997196774864,-0.0,4.0,97.61910438543013,0.02000001271565755,1,1,1.0,1.0,2.063139592779293,91.64969450101833,91.0996835443038,77.18584790565271,83.76674546887313,92.42544731610339,90.10416666666666,84.49304174950298,7.614314115308152,89.1653605015674,78.61158908544407,NZ,Fonterra Co-operative Group Limited
PEB.NZ,0.30000001192092896,1.081662592491821,0.03651612815116184,0.8333333074632621,0.5151515835682337,100.0,62.49999689559232,202.45106881946964,-0.0,4.0,75.61904944854251,0.014333336551984151,1,1,1.0,1.0,1.3492923249947246,77.18940936863544,77.68987341772153,83.75355835705571,96.09929078014184,92.42544731610339,80.28846153846155,98.05168986083498,7.614314115308152,89.1653605015674,78.03082280620333,NZ,Pacific Edge Limited
FCT.NZ,7.840000152587891,1.9760831361612612,0.15200972898738618,0.3436753459205828,0.1130401393622833,100.0,71.95119752835869,108.5357708582056,-0.0,4.0,91.22803935494824,0.06400006612141927,1,1,1.0,1.0,1.9353457636896207,89.61303462321793,83.4256329113924,67.46644977633184,81.48148148148148,92.42544731610339,92.2676282051282,87.51491053677933,7.614314115308152,89.1653605015674,76.77491771859002,NZ,F&C Investment Trust PLC
LIC.NZ,1.2100000381469727,1.5772288344877345,0.7041681687852922,0.32233596775049067,0.18627456938565135,90.9091106130818,93.75000931322074,48.85678076652574,-9.090889386918205,4.0,93.16018506240032,0.00733333428700765,1,1,1.0,1.0,1.6740034491727362,86.02851323828921,91.8117088607595,66.08377389182594,87.1946414499606,81.23260437375745,99.79967948717949,70.73558648111332,18.807157057654074,89.1653605015674,76.76211392690078,NZ,Livestock Improvement Corporation Limited
GNE.NZ,2.640000104904175,1.0108546051808704,0.05895840186654572,0.16083078883079827,0.19457016259499516,100.0,74.19356823464084,151.93817060628544,-0.0,4.0,100.0,0.02133332888285319,1,1,1.0,1.0,1.3028966280886576,75.03054989816701,79.23259493670885,54.29036193574623,87.78565799842396,92.42544731610339,93.30929487179486,94.31411530815109,7.614314115308152,89.1653605015674,74.79641076466343,NZ,Genesis Energy Limited
PHL.NZ,0.6800000071525574,0.5312425196344118,0.16526633706985308,0.22666668891906738,0.4468085295261437,94.28572012453624,92.30767349755881,96.20511723693501,-5.714279875463767,4.0,96.19048008302416,0.013666673501332601,1,1,1.0,1.0,0.9887668045000363,61.46639511201629,83.78164556962025,59.37372915819439,94.95665878644603,82.62425447316103,99.67948717948718,83.77733598409543,17.415506958250496,89.1653605015674,74.69337485809316,NZ,Promisia Healthcare Limited
BIT.NZ,3.4000000953674316,1.4344918944297775,0.34343251229514177,0.2522726715326171,0.13963386454479365,80.00003178912367,62.79068993775623,77.33341425105557,-19.999968210876332,4.0,91.11112523961053,0.030666716893514,1,1,1.0,1.0,1.5804775623381548,83.78818737270876,87.61867088607595,61.61041073607157,83.8849487785658,75.54671968190854,80.88942307692307,78.48906560636183,24.493041749502982,89.1653605015674,73.94286982107621,NZ,Bankers Ord
MPG.NZ,1.2000000476837158,0.6121669402345704,20680.77816605212,23.26713318979888,-0.18918916741977942,100.0,97.61905032220562,95.86817893978157,-0.0,4.0,100.0,0.014000002543131511,1,1,1.0,1.0,1.0416634993767002,64.27698574338085,100.0,99.87799918666124,27.482269503546096,92.42544731610339,99.9599358974359,83.6182902584493,7.614314115308152,89.1653605015674,73.8245113913836,NZ,Metro Performance Glass Limited
