symbol,price,ram_raw,exp_slope,ret_12_1,ret_3m,stoch_k,rsi,cci,wpr,ma_score,stoch_d,atr,above_ma25,above_ma50,above_ma100,above_ma200,vol_ratio,high_52w_pct,ram_score,rank_ram_score,rank_exp_slope,rank_ret_12_1,rank_ret_3m,rank_stoch_k,rank_rsi,rank_cci,rank_wpr,rank_ma_score,rank_vol_ratio,momentum_score,market,rank_change,name,sector
SSM.AX,2.440000057220459,0.28511174007924084,0.00868577204029958,0.09000279462769756,0.2840542787947149,100.0,83.87098014665052,152.26938172896064,-0.0,4.0,100.0,0.026666657129923502,1,1,1.0,1.0,1.2647528997257464,0.0,0.7963122387085948,45.07299270072993,63.864042933810374,45.43795620437956,90.08928571428572,93.36598397150489,98.30810329474622,94.03383793410508,6.723063223508459,85.67615658362989,88.83928571428571,71.14107082749858,AU,,Service Stream Limited,Industrials
SGM.AX,27.5,1.2140029565958965,0.23757151922125483,0.4303398250022903,0.4009170237237063,85.760009765625,83.15151865445193,74.06298573618167,-14.239990234375,4.0,92.6327909807576,0.5799997965494792,1,1,1.0,1.0,0.9445070260131729,-0.03134904574788222,1.2275622086121343,72.35401459854015,79.42754919499106,75.27372262773723,93.39285714285714,78.6286731967943,97.95191451469279,75.5120213713268,21.460373998219058,85.67615658362989,30.982142857142858,71.06594260859313,AU,,Sims Limited,Basic Materials
CDA.AX,43.70000076293945,2.7096748096863648,0.2486102471052302,1.2119422709428682,0.19594963513997965,95.33469517243513,71.10874330496033,103.28832283334822,-4.665304827564862,4.0,84.98987648016174,0.6626663208007812,1,1,1.0,1.0,0.7438134736712944,-0.005235591637572368,2.0058390438406395,91.24087591240875,80.14311270125224,90.41970802919708,85.08928571428571,84.23864648263579,88.33481745325022,84.50578806767587,15.85040071237756,85.67615658362989,4.464285714285714,70.99630773709988,AU,,Codan Limited,Technology
MMS.AX,19.260000228881836,0.9411172425886862,0.16968555031497226,0.2539690469472753,0.27524320965709603,100.0,76.98112229768441,256.10983563849385,-0.0,4.0,99.00987855290812,0.19266675313313802,1,1,1.0,1.0,0.9588133568459766,0.0,1.0855653999954809,65.69343065693431,77.19141323792486,63.04744525547446,89.82142857142857,93.36598397150489,94.47907390917186,99.82190560997329,6.723063223508459,85.67615658362989,33.57142857142857,70.93913295909792,AU,,McMillan Shakespeare Limited,Industrials
EUR.AX,0.4449999928474426,5.104359293207832,6.08375209527168,10.09756098890645,0.7450980437988963,59.99998807907389,57.89473353991039,-2.011515957890513,-40.00001192092611,4.0,69.99998609225287,0.012666672468185425,1,1,1.0,1.0,0.8805630715455833,-0.0824742686141613,3.251919497487556,97.62773722627736,98.38998211091234,99.63503649635037,97.85714285714285,57.43544078361532,60.9973285841496,49.06500445235975,42.653606411398044,85.67615658362989,18.928571428571427,70.8266006934407,AU,,European Lithium Limited,Basic Materials
DUR.AX,2.690000057220459,1.4982783173291672,0.503191356302962,0.6853072230632578,0.1680715915908455,100.0,63.41463698296964,127.00738378597494,-0.0,4.0,100.0,0.061333322525024415,1,1,1.0,1.0,0.9332054667164196,-0.09121620859692281,1.3754856502599655,79.28832116788321,85.5098389982111,83.66788321167883,81.96428571428571,93.36598397150489,73.73107747105966,89.31433659839715,6.723063223508459,85.67615658362989,28.57142857142857,70.78123755115874,AU,,Duratec Limited,Industrials
DVP.AX,6.389999866485596,0.595366208965399,0.19953127020776695,0.33112581247837514,0.2678571259624021,91.33857203413854,71.28711539078921,76.60273853222338,-8.661427965861463,4.0,94.22571468942571,0.14666668574015299,1,1,1.0,1.0,1.0825111708811943,-0.016923097463754533,0.9137868832317618,54.92700729927007,78.175313059034,68.7956204379562,89.375,81.92341941228851,88.69100623330365,76.40249332146037,18.165627782724844,85.67615658362989,63.660714285714285,70.57923584153818,AU,,Develop Global Limited,Basic Materials
LYL.AX,16.049999237060547,1.0241361702103349,-0.04793606533732681,0.2985438941885239,0.19152249564886858,88.34498565042159,82.28570847284226,81.40379504331442,-11.655014349578405,4.0,95.86436289962705,0.3593333562215169,1,1,1.0,1.0,1.2229489311623232,-0.030211481755258673,1.1287645202570111,68.33941605839416,37.65652951699464,66.51459854014598,84.64285714285714,80.23152270703473,97.68477292965272,78.0053428317008,19.85752448797863,85.67615658362989,85.53571428571428,70.4144435084103,AU,,Lycopodium Limited,Industrials
BHP.AX,61.2400016784668,1.9732730635361766,0.5476046130230827,0.5457999052244875,0.15962885979850228,51.58309898281474,58.72791856660137,9.100405611849576,-48.41690101718526,4.0,74.58221190654969,1.056000010172526,1,1,1.0,1.0,1.1026297626577264,-0.056539851742219316,1.6226504324709188,84.85401459854015,86.31484794275492,80.2007299270073,81.16071428571429,49.86642920747996,63.668744434550305,52.89403383793411,50.22261798753339,85.67615658362989,68.30357142857143,70.31618602337157,AU,,BHP Group Limited,Basic Materials
DBI.AX,5.71999979019165,1.4249311838881762,0.34530532062363267,0.35677086056014384,0.19623698751579344,100.0,75.70482083615464,201.14999936197262,-0.0,4.0,95.4997957996609,0.07310622533162435,1,1,1.0,1.0,0.8034418756321169,0.0,1.337319273878953,77.82846715328468,82.20035778175313,70.34671532846716,85.17857142857143,93.36598397150489,93.32146037399822,98.753339269813,6.723063223508459,85.67615658362989,9.285714285714286,70.26798294002451,AU,,Dalrymple Bay Infrastructure Limited,Industrials
RF1.AX,3.680000066757202,1.2709516488053598,2.1103930848268773e-07,0.3254052428234968,0.051428590502057725,100.0,69.56521438665962,161.71625077061728,-0.0,4.0,94.20290456001412,0.05666666030883789,1,1,1.0,1.0,1.1044887606099194,0.0,1.2571956123909125,73.44890510948905,56.529516994633276,68.33941605839416,64.73214285714286,93.36598397150489,86.01959038290295,94.83526268922529,6.723063223508459,85.67615658362989,68.66071428571429,69.83307521561451,AU,,Regal Investment Fund,
LIN.AX,0.7649999856948853,5.278514469744397,2.929397032931444,5.320000171661377,0.006578941176802688,46.938778489195016,59.43395833860497,8.749987954892996,-53.061221510804984,3.0,63.94558087928445,0.035333335399627686,1,0,1.0,1.0,1.0979668834203944,-0.23880598077160087,3.342541607780983,97.99270072992701,96.69051878354203,98.54014598540147,54.19642857142857,45.770258236865544,65.18254674977739,52.804986642920746,54.31878895814782,65.34697508896798,67.14285714285714,69.79862068898356,AU,,Lindian Resources Limited,Basic Materials
NUF.AX,2.819999933242798,0.18324099010267766,0.5978823003580435,0.07142860944173757,0.3301887195617057,72.30768610034559,71.84464288979724,36.68760908506267,-27.692313899654405,4.0,77.43589781210028,0.07000007629394531,1,1,1.0,1.0,1.305921929521337,-0.06000002225240075,0.7640601228374598,41.6970802919708,87.0304114490161,43.886861313868614,91.69642857142857,66.87444345503117,89.22528940338378,62.600178094390024,33.21460373998219,85.67615658362989,91.78571428571428,69.36871671884155,AU,,Nufarm Limited,Basic Materials
APA.AX,10.390000343322754,2.349377839704065,0.6091313746048658,0.32794781622165226,0.12567723278622944,100.0,57.971030517470155,99.14538170091045,-0.0,4.0,67.66971041684967,0.06466687520345052,1,1,1.0,1.0,0.9800012231243421,-0.025328284048231176,1.8183575551966977,88.6861313868613,87.29874776386404,68.52189781021897,77.76785714285714,93.36598397150489,61.6206589492431,83.34817453250223,6.723063223508459,85.67615658362989,38.392857142857146,69.14015285070471,AU,,APA Group,Utilities
SRL.AX,13.720000267028809,16.587695618004844,1.8182481563637172,24.777777991846083,0.6179246471292377,41.23991026721646,54.33070718321934,-48.29796106281654,-58.76008973278354,3.0,55.256077831476574,0.5100000381469727,0,1,1.0,1.0,1.0139182335771415,-0.1371068807423641,4.0,99.58941605839416,94.63327370304114,99.90875912408758,97.05357142857143,42.47551202137132,52.09260908281389,33.92698130008905,57.61353517364203,65.34697508896798,47.232142857142854,68.98727758381214,AU,,Sunrise Energy Metals Limited,Industrials
RIO.AX,184.5800018310547,2.538429025354557,0.6117725617154608,0.7037450743616025,0.16329491372730387,46.24998548755994,56.804315262605755,-22.53917591125842,-53.75001451244006,4.0,70.50723880510374,3.177997843424479,1,1,1.0,1.0,1.065591069702693,-0.050856169730900125,1.9167308435354746,90.32846715328468,87.3881932021467,83.94160583941606,81.51785714285714,45.23597506678539,58.05877114870882,42.38646482635797,54.853072128227964,85.67615658362989,60.357142857142854,68.97437059485574,AU,,Rio Tinto Group,Basic Materials
SLC.AX,3.569999933242798,0.55682470269851,2.008966284266857,0.22456144783158716,0.21842998358492194,45.45449619451485,53.06122300029972,41.904724925530964,-54.54550380548515,4.0,34.84844708246139,0.06733330090840657,1,1,1.0,1.0,1.3131877294753285,-0.0325203582972442,0.8973420525015843,53.92335766423357,95.43828264758497,60.76642335766424,86.51785714285715,44.701691896705256,49.24309884238646,64.55921638468388,55.38735529830811,85.67615658362989,92.14285714285714,68.83562969609106,AU,,Superloop Limited,Communication Services
